"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"
0	0.9726759066561	0	0.878993858394806	0	0.811370146036357	0	0.813879003967418	0	0.909047241831024	0	0.643948720060526	0	0.994449752943809
0	0.839802201573825	0	0.711384624562679	0	0.781476116978372	0	0.997659727191797	0	0.999999935906797	0	0.97140264135363	0	0.937612034133115
0	0.819288489030473	0	0.81983074252036	0	0.882476779907684	0	0.982374524306905	0	0.985565233308076	0	0.999999559606138	1	0.860272965467414
0	0.903008638113457	0	0.885367997225477	0	0.916024499542554	0	0.999999973358298	0	0.999881912123175	0	0.989660089909692	0	0.998529944939318
0	0.864486004505286	0	0.92785694098493	0	0.982768508302121	0	0.996495399584192	0	0.990469056744259	0	0.989042682793729	0	0.998425785041414
0	0.799429236493396	0	0.733546330538109	0	0.739582312618137	0	0.995137466785113	0	0.997050905394705	0	0.999937892565246	0	0.947603370249833
0	0.664743761734939	0	0.645674641200041	0	0.82498609710039	0	0.954116392353876	0	0.931295196927456	0	0.980526834228938	0	0.975200177689128
0	0.8212058565754	0	0.892161437205745	0	0.917304651090643	0	0.988780101422065	0	0.988495987298854	0	0.999999999999707	0	0.973063876154767
0	0.675153785957769	0	0.858460259190783	0	0.929120711813179	0	0.999940705776515	0	0.999999899714285	0	0.926762177755408	0	0.97503627010789
0	0.834362567758586	0	0.895658688044675	0	0.930890283407425	0	0.995337708454629	0	0.995728709124344	0	0.991823279480303	0	0.966364636760596
0	0.664725088494836	0	0.698826577943484	0	0.979869920624965	0	0.979349647250325	0	0.985696386533199	0	0.979082621843259	0	0.983341544294139
0	0.972122813391668	0	0.938781963621163	0	0.962266583345332	0	0.999901604733883	0	0.999784804072249	0	0.996184162614818	0	0.984874732047801
0	0.908084826064291	0	0.887510983655788	0	0.906581849000741	0	0.999999997634854	0	0.999765157307369	0	0.998731855697737	1	0.49051075818281
0	0.767763298924398	0	0.628940949734964	0	0.855141910485491	0	0.949641744597556	0	0.928603138087095	0	0.94397701583273	0	0.944353977821423
0	0.876482026127327	0	0.928524956840261	0	0.938744352834986	0	0.968694164196865	0	0.979050711359557	0	0.979366638555006	0	0.971550835300142
0	0.643113884755751	0	0.741736503859335	0	0.878762913853987	1	0.404524500167803	0	0.68964404073126	0	0.850721265452489	0	0.889551217518862
0	0.864876501767007	0	0.86669021242621	0	0.835990058142306	0	0.767090871148116	0	0.809936958793679	0	0.871893643949179	0	0.98412955233756
0	0.698281142994046	0	0.741905641530729	0	0.90915092549181	0	0.98240563662527	0	0.998767687428002	0	0.994326338846788	0	0.733875356582816
0	0.845543226153778	0	0.811115667200676	0	0.938861605884978	0	0.971719892708129	0	0.999999884050932	0	0.995305428051956	0	0.998247984010019
0	0.929472243268979	0	0.97420523969611	0	0.995818499852686	0	0.993651828166061	0	0.984997395087369	0	0.986289586746179	0	0.968483298049975
0	0.738233943452846	0	0.681714265197577	0	0.875295164233246	0	0.750069285649608	0	0.982216519416525	0	0.98250257159199	0	0.95851159541742
0	0.761038265434045	0	0.776073973891369	0	0.878638825289312	0	0.983488334413218	0	0.936233547009082	0	0.989513353108224	0	0.998995321138165
0	0.970519827614053	0	0.961901275111286	0	0.985525069998638	0	0.99965838034799	0	0.999950215966175	0	0.990022174897256	0	0.979007386214602
0	0.826486592921316	0	0.938693461350647	0	0.959443573661446	0	0.980895832366774	0	0.99820343064758	0	0.946069766592804	0	0.990751722404005
0	0.65710188875729	0	0.519489346356042	0	0.500270113476931	0	0.80321992062657	0	0.773362835818391	0	0.670560946475794	0	0.994638191132543
0	0.793186867311273	0	0.895207084216114	0	0.988583840879645	0	0.961509707769538	0	0.852803416048191	0	0.998831302972511	0	0.990535278813336
0	0.860464436760323	0	0.87929436288148	0	0.871489964379131	0	0.98686771030455	0	0.999712989044229	0	0.983136927749407	0	0.974187286273109
0	0.809405690244353	0	0.87186060283215	0	0.942729466647486	0	0.986881008116094	0	0.999999949571858	0	0.986186619177764	0	0.927848101256824
0	0.941263583370991	0	0.93158334372323	0	0.986927071586835	0	0.999570751889356	0	0.999971188943541	0	0.99374195592562	0	0.923314586527523
0	0.791155486453545	0	0.715125599899209	0	0.768208083589494	0	0.943626310714643	0	0.93068427938264	0	0.944511699610623	0	0.960540833664512
0	0.94306403278126	0	0.92557355216015	0	0.956737937687638	0	0.728874087609833	0	0.925861169393123	0	0.944087210048151	0	0.988733055532666
0	0.859013682807995	0	0.721481098080772	0	0.918029605632182	0	0.86179278666237	0	0.68400247514693	0	0.94402456350293	0	0.975513231943436
0	0.841731236103595	0	0.791491331065951	0	0.945503239000229	0	0.922875973444257	0	0.884694533652079	0	0.872798042587893	0	0.951623123681367
0	0.663496307203087	0	0.594952731811202	0	0.748444156755966	0	0.999175473297899	0	0.996764601257609	0	0.9930085782139	0	0.986212325723949
0	0.627169454548563	0	0.686499479136084	0	0.745895424821718	0	0.693916433026336	0	0.796579893951463	0	0.835301069942975	0	0.90581959001517
0	0.842155811733461	0	0.971539132171915	0	0.999026943826498	0	0.999532979899223	0	0.997986814767871	0	0.999999130970201	0	0.992931224237582
0	0.632606868756781	0	0.884789010077027	0	0.897287998985655	0	0.978900926930957	0	0.990649002210266	0	0.987288431301521	0	0.996586942603194
0	0.835870700367328	0	0.852503332547634	0	0.910073363943183	0	0.997158244195146	0	0.999999999992763	0	0.999999941886126	1	0.828014748922838
0	0.719019087389468	0	0.705439750281052	0	0.843784614377529	0	0.993259890888605	0	0.836370436832599	0	0.997697764985536	0	0.99690124171657
0	0.819897377523547	0	0.817745453712966	0	0.86594048172245	0	0.965364121345505	1	0.623651355870644	0	0.923250412305368	0	0.998693065265771
0	0.896498449988054	0	0.897069075458344	0	0.895465250050951	0	0.998352096844341	0	0.997955722835213	0	0.989813909827246	0	0.985958421159507
0	0.749980864987881	0	0.739336876746427	0	0.794761644538932	0	0.857986817834822	0	0.557519377745908	0	0.998903261381989	0	0.93903003659651
0	0.772019823659185	0	0.471173360039316	0	0.45021304977013	0	0.965311431192426	0	0.950410725349795	0	0.94701342188662	0	0.963252120543057
0	0.904874851025863	0	0.909069490079264	0	0.99455417396383	0	0.966516975765007	0	0.876188632275393	0	0.909298527114156	0	0.978274676391749
0	0.863852335239815	0	0.931830549879925	0	0.984811302893882	0	0.822206132034317	0	0.508888295064245	0	0.910771713349573	0	0.948779247194251
0	0.87596243977655	0	0.848368052632116	0	0.936253219317432	0	0.98685965039103	0	0.965067706225055	0	0.973209849549105	0	0.998747252204856
0	0.75600665887295	0	0.829462310947354	0	0.914555849906758	0	0.894363591163596	0	0.99721284348788	0	0.999998401392409	0	0.896107863284815
0	0.810524524452879	0	0.823765369700338	0	0.902593401581337	0	0.906353528269482	0	0.965702187106771	0	0.997716968045529	0	0.950452136567949
0	0.701319311464849	1	0.734706466345621	0	0.923015983970955	0	0.887052434626956	0	0.976572042285148	0	0.962516617468401	0	0.927105971347369
0	0.825813210038114	0	0.783826052482556	0	0.877679611271122	0	0.933257930370232	0	0.899669202798687	0	0.999530072096607	0	0.968589928748977
0	0.929638658292493	0	0.915138774944973	0	0.995468822185857	0	0.999999946377699	0	0.998997231543686	0	0.998165406754712	0	0.905630867425754
0	0.77045115358655	0	0.551695571565466	0	0.850851530537431	0	0.846011009432289	0	0.907122786435196	0	0.726667615433779	0	0.964101484112556
0	0.863828140045255	0	0.828490360332709	0	0.888401113913125	0	0.997109444385099	0	0.901646257322018	0	0.999849768368303	0	0.976547095889145
0	0.591976338281892	0	0.792153723382169	0	0.851017837088902	0	0.969955265292292	0	0.984201464831576	0	0.999348274874668	0	0.98572492226795
0	0.764483584015987	0	0.830221320991537	0	0.932190608302795	0	0.986262938838422	0	0.980229339147652	0	0.999999989575789	0	0.893685971339949
0	0.882898981455478	0	0.92287404314704	0	0.933998758024784	0	0.983795329180521	0	0.990492422192004	0	0.99997919970069	0	0.771465701945524
0	0.51244534788071	0	0.902341455446283	0	0.984578044917408	0	0.999686662493594	0	0.99931735943441	0	0.999999972844625	0	0.915441685820258
0	0.866646478792971	0	0.932283076768797	0	0.952726144581564	0	0.628208173306478	0	0.494332817876218	0	0.678663639767907	0	0.992104612084192
0	0.78090860423943	0	0.657951354028169	0	0.731792471440888	0	0.997379854489362	0	0.998075444862194	0	0.99999729101143	0	0.983545089061968
0	0.866284074616749	0	0.845155878088805	0	0.888100079990647	0	0.99649803878953	0	0.996522133660247	0	0.999999999999948	0	0.967159235447349
0	0.719759701759247	0	0.785952233973596	0	0.849252385737991	0	0.650385856192492	0	0.735954443149082	0	0.812586434481034	0	0.981200388517892
0	0.761348829119215	0	0.828347812734596	0	0.889503441196892	0	0.679174270218392	0	0.514750315661154	0	0.894686050517785	0	0.960928046707251
0	0.653718134979193	0	0.619735738180503	0	0.773101683508229	0	0.990208480445374	0	0.999999999999342	0	0.999999996722786	0	0.998282224959205
0	0.809943004902026	0	0.787375144857075	0	0.904935735921583	0	0.88117778358583	0	0.889023057907237	0	0.998308770814185	0	0.99861134776861
0	0.582409245314137	1	0.465334896485086	2	0.43947866720398	2	0.443135523427047	0	0.59717017796882	0	0.603777048070931	0	0.95739481040345
0	0.715960509035977	0	0.723319299657467	0	0.857921169123725	0	0.971414663629154	0	0.943547870106105	0	0.992037081940872	0	0.858423628398772
0	0.868484666353078	0	0.953384218190771	0	0.988881640879418	0	0.991185947697885	0	0.944589174116089	0	0.995945406579661	0	0.95415859366125
0	0.88933308896146	0	0.901862948668374	0	0.900643631849518	0	0.908043621214222	0	0.999264307455821	0	0.999999979989117	0	0.968440339298732
0	0.881369143888711	0	0.850733722160716	0	0.916434879750033	0	0.728932074431471	0	0.870979169439796	0	0.900827934740093	0	0.972340447748587
0	0.695278996930363	0	0.663129073478335	0	0.864812067954215	0	0.764801943427076	0	0.794946956480273	0	0.854920527512731	0	0.980717019493987
0	0.905687405541689	0	0.717361422216225	0	0.950814719401338	0	0.958475205454012	0	0.864604856634188	0	0.972944283225933	0	0.958344547552062
1	0.704419001429913	1	0.297519677108585	0	0.834597587923323	1	0.577168771732041	0	0.840203636973785	0	0.967481121433467	0	0.670940675880846
0	0.819215294797882	0	0.827646822760441	0	0.910841486002461	0	0.892604531306459	0	0.529499566555862	0	0.89457065016973	0	0.946952024531226
0	0.871598648381817	0	0.860570499718679	0	0.894629283912325	0	0.995418012102751	0	0.999999985753747	0	0.999997663457725	0	0.835069338829555
0	0.860148385243151	0	0.686847929922611	0	0.748976340588819	1	0.662730958911475	0	0.536957476598127	0	0.882549660738291	0	0.929527343711183
0	0.838063619960113	0	0.738881960578657	0	0.4759133773687	0	0.959616288348911	0	0.999191406504567	0	0.999999970719382	0	0.91921479226523
0	0.831858010741961	0	0.828671228514153	0	0.922804622337352	0	0.910419117291772	0	0.851313909944305	1	0.871206874135494	0	0.970652703665579
0	0.849449706730385	0	0.874708863178943	0	0.947098148886047	0	0.977740873617258	0	0.95918857413976	0	0.999999980427162	0	0.987645409025943
0	0.808618668930451	0	0.813975585792228	0	0.905043993309249	0	0.99058013931061	0	0.965432819001816	0	0.998676510358764	0	0.998888791934127
0	0.7680901171446	0	0.445913052585364	0	0.519478409276095	0	0.876398372084986	0	0.834201779697989	0	0.980269974249386	0	0.905915528048164
1	0.322135734358788	0	0.725206168480389	0	0.829430274182646	0	0.978844954514388	0	0.999999497762121	0	0.969282441960553	0	0.892217029350692
0	0.704688358580681	0	0.675239389158936	0	0.861686164869189	0	0.900053866907533	0	0.48498768085951	0	0.990192411469544	0	0.923449332548762
0	0.793018414623332	0	0.742601864782798	0	0.838931456938142	0	0.988355632128434	0	0.994248979030496	0	0.995546896265879	0	0.999630598452607
0	0.798925488494683	0	0.881252128063735	0	0.872974302300136	0	0.986788100118209	1	0.489474948443587	0	0.973887190550695	0	0.998800371018735
0	0.844524966998184	0	0.783612921703768	0	0.909041980571453	0	0.973733028790386	0	0.964243752439444	0	0.973704527419444	0	0.975985133649555
0	0.832162820197616	0	0.741944587360072	0	0.8976145689145	0	0.795950032568155	0	0.920300021675637	0	0.968630613239239	0	0.973718032775292
0	0.906125297038132	0	0.857250922638763	0	0.881284215871162	0	0.792367316635108	0	0.787820046160458	0	0.872756407702101	0	0.932342257879398
0	0.84036558477988	1	0.64380405982403	0	0.944063456379844	0	0.955531838754626	0	0.926847689511345	0	0.989966429518134	0	0.972094445819868
0	0.724172474783987	0	0.676221431456413	0	0.778368901375263	0	0.998028252807192	0	0.997792048882334	0	0.999997295849085	0	0.983892495640707
0	0.841895901115112	0	0.898938900795855	0	0.972886253518608	0	0.980679264728472	0	0.999072422428068	0	0.990599744054576	0	0.968144334097615
0	0.801274110025692	0	0.822443099671401	0	0.938600032993546	0	0.967479415844678	0	0.997115927976698	0	0.999999996122431	0	0.988075645511096
0	0.796087576432074	0	0.806215320976934	0	0.862879704335238	0	0.997490963437626	0	0.999999999999725	0	0.999999987915786	0	0.999999975559917
0	0.764065497237406	0	0.836665638777044	0	0.792568813275456	0	0.99786448183185	0	0.933955792294345	0	0.989769484272056	1	0.500796561995002
0	0.917341797724204	0	0.802820681992286	0	0.994609917160405	0	0.998004309080559	0	0.860265935533401	0	0.979300713909293	0	0.983332351640261
0	0.965990591800683	0	0.917573875826955	0	0.969042367270575	0	0.965540360566482	0	0.892520722456024	0	0.989716449001397	0	0.902205642515882
0	0.844137151914638	0	0.840633820623141	0	0.916112670464837	0	0.997793371485467	0	0.998603743970562	0	0.999999987840328	0	0.972614804646936
0	0.851212305011658	0	0.940364260034512	0	0.986082810715564	0	0.967567811974236	0	0.999999773768681	0	0.999999784758669	0	0.945176909573682
0	0.848206543619252	0	0.843802620461972	0	0.899394182000256	0	0.958803143898475	0	0.999950153436346	0	0.999999990899957	0	0.949038073150972
0	0.651803442215723	0	0.660126629239546	0	0.460176350617333	1	0.322884901362235	1	0.39659013901014	2	0.62803153533105	0	0.914146410871404
0	0.933202942679201	0	0.952079484755774	0	0.95955369457648	0	0.999999999999388	0	0.999999994027091	0	0.999854096407126	0	0.967423632180371
0	0.895554229021207	0	0.82886992747024	0	0.907392694987244	0	0.987902326310999	0	0.993248765013182	0	0.9908930225797	0	0.998662955450366
0	0.823926375601196	0	0.85710725081938	0	0.87228949901641	0	0.933370973599863	0	0.920424089089819	0	0.961313853565945	0	0.997360130955861
0	0.751135359518677	0	0.631218910881462	0	0.790467541917954	0	0.794567996923785	0	0.768502712487824	0	0.75377736888551	0	0.933806958240641
0	0.861676052958828	0	0.834458368483289	0	0.887197426803094	0	0.892424988766588	0	0.867408889087103	0	0.834617670880933	0	0.999498226908308
0	0.699657824325357	0	0.738621941986221	0	0.891241048100454	0	0.995953110205075	0	0.99966125370514	0	0.99906939581166	0	0.987747979319754
0	0.783474368675448	0	0.791353685215162	0	0.873050745127661	0	0.988580829277331	0	0.99819358809887	0	0.999999996966141	0	0.985230896801277
0	0.852981634738931	0	0.916496794157516	0	0.961385364894362	0	0.966790182593369	0	0.971626927199888	0	0.947935387081272	0	0.97420791436275
0	0.902530611188587	0	0.925177431438896	0	0.941004458352247	0	0.997688522707448	0	0.997290115161742	0	0.996609978958513	0	0.922837586501435
0	0.894089458806763	0	0.698187614722154	0	0.94176652065876	0	0.964104221891913	0	0.929782829288425	0	0.957048653508206	0	0.928143615724111
0	0.655125866967134	0	0.881486425514389	0	0.903804685722782	1	0.820123998568294	0	0.948873016824456	0	0.974568593669588	0	0.943575753733645
0	0.626742564151783	0	0.856151539518534	0	0.848013111400025	0	0.95128018436929	0	0.975822874374672	0	0.999999887276312	0	0.985523788588232
0	0.791523805510975	0	0.829864003003123	0	0.938023715425883	0	0.999231519181615	0	0.999489038867856	0	0.999856712255236	0	0.999978888446134
0	0.913387508421145	0	0.744553773793659	0	0.845708290399792	0	0.950105127617876	0	0.935585486057735	0	0.977607227316219	0	0.999194406266508
0	0.778698614280251	0	0.683877391901358	0	0.974606689627496	0	0.981756256172261	0	0.842069297329173	0	0.929299163797741	0	0.987135946546922
0	0.789208342259017	0	0.787680720442548	0	0.874992319948088	0	0.851820909671397	0	0.967689434339391	0	0.989799942018782	0	0.950981480008384
0	0.777663847517577	0	0.739372199959417	0	0.985999672821604	0	0.975974948274659	0	0.975224287327566	0	0.974428123565891	0	0.980152901173327
0	0.876306537014468	0	0.506211483565448	0	0.30816325903278	1	0.55024245576343	0	0.860986437713497	0	0.87505009251849	0	0.465748259117235
0	0.751998081197269	0	0.91280465942172	0	0.985592379165856	0	0.988818571441407	0	0.970829210434194	0	0.972570727891604	0	0.995672465738991
0	0.97175951499264	0	0.860731127163774	0	0.887728892084762	0	0.958319561268409	0	0.949269722679837	0	0.965184831794901	0	0.927445441093296
0	0.684153824489191	0	0.651636813406626	0	0.771390913951394	0	0.989583087536574	0	0.970514281279299	0	0.981013265375452	0	0.924297164793066
0	0.828086709955271	0	0.867799555126762	0	0.90322142996057	0	0.994547150211788	0	0.942719728614019	0	0.998054016147439	0	0.865829244310612
0	0.844755833223652	0	0.662873356510545	0	0.898076679167615	0	0.903798172118526	0	0.87624305551883	0	0.986730393455985	0	0.991032176415648
0	0.824571377837239	0	0.702378421048273	0	0.913513067023437	0	0.895211770544379	0	0.870591409655729	0	0.844573762547845	0	0.971734955340171
0	0.418778618572888	0	0.468813109771282	0	0.372838523454504	0	0.522748876048965	0	0.689198378684255	0	0.999999808624258	0	0.812378966268254
0	0.808590248673118	0	0.859506777354122	0	0.981607585730797	0	0.937649406715385	0	0.952060314342636	0	0.974911343650579	0	0.961008866079659
0	0.880397615347726	0	0.92875905226107	0	0.934949437266868	0	0.97006402299748	0	0.961241758907353	0	0.998580713617294	0	0.976080875406357
0	0.904563688760679	0	0.83440823201006	0	0.823499237295391	0	0.951785604485373	0	0.986279626769411	0	0.992693324699892	0	0.988250833102363
0	0.862380180637597	0	0.900192320137484	0	0.904842823169443	0	0.999999999999986	0	1	0	0.999999998562912	0	0.999804337734547
0	0.780317157839214	0	0.900573964695306	0	0.876929668676111	1	0.822407783296561	1	0.717398677473528	1	0.495346528237565	0	0.981515319441897
0	0.876010052993824	0	0.922930293492396	0	0.941347829427782	0	0.996372548556303	0	0.996286815826113	0	0.999999962921283	0	0.961026358577797
0	0.947376386846846	0	0.945510149332277	0	0.976085120868862	0	0.999999480603074	0	0.986628810772621	0	0.999999692425074	0	0.927487261509879
0	0.825244095984312	0	0.892030915215082	0	0.962169168165636	0	0.995249371847415	0	0.990133706548258	0	0.999517648514634	0	0.988677748441375
0	0.777834334855578	0	0.825107753094693	0	0.922232598621137	0	0.998320577286801	0	0.998321510042607	0	0.999999987968954	0	0.973426074268263
0	0.808647722919257	0	0.747183868830728	0	0.867840695309695	1	0.515008574807825	0	0.914472173155434	0	0.955673314287655	0	0.899376041797973
0	0.373457024119664	0	0.28649386503846	0	0.334295201981865	0	0.52429167626622	1	0.259102341494262	0	0.316353618364537	0	0.79555286538484
0	0.833730663818972	0	0.848667593617586	0	0.921436491488399	0	0.995137750723711	0	0.99802273974589	0	0.999999998888785	0	0.985304152343093
0	0.765671727492159	0	0.839927230131718	0	0.862627829054626	0	0.999906847513821	0	0.99999329133814	0	0.995978855885077	0	0.598694812620159
0	0.769505972977292	1	0.495775765313806	0	0.803889560108865	0	0.947549752472392	0	0.92066284471778	0	0.864829740490747	1	0.473736316836623
0	0.84215225323404	0	0.870974092300026	0	0.987891752401611	0	0.950824029365283	0	0.916623605860362	0	0.974710535104463	0	0.933614919520043
1	0.531797162228562	0	0.270128024830578	0	0.324523596200648	1	0.148030935794076	1	0.186580000237053	1	0.296685423692293	1	0.442411986045103
0	0.7753542433814	0	0.721493567924381	0	0.777134299904498	0	0.641277289037857	0	0.984829334196061	0	0.977912200252944	0	0.991216955135574
0	0.835108749929747	0	0.896976170640949	0	0.994586892804695	0	0.999835337433503	0	0.99999989958793	0	0.999959259760741	0	0.956259330506534
0	0.259021483954732	0	0.85794912040354	0	0.922439629355592	0	0.999999950313881	0	0.999998712751637	0	0.99924359833871	0	0.991013004121327
0	0.888704520798876	0	0.743578891362796	0	0.952040940260779	0	0.975039161600484	0	0.979709714287912	0	0.997141373987293	0	0.998168670051828
0	0.888158560875951	0	0.826323211802454	0	0.957447105730377	0	0.89692364656087	0	0.937288696612635	0	0.931454683916149	0	0.981112310187467
0	0.833414803779739	0	0.703321304373283	0	0.924291331684308	0	0.990015460882359	0	0.999999868696067	0	0.999999279444188	0	0.933590485528071
0	0.78331561786939	0	0.835856467846825	0	0.943893815920238	0	0.995919155314351	0	0.984590468903221	0	0.982986429156509	0	0.824448644475855
0	0.889696149265868	0	0.858638763360859	0	0.928306253931509	0	0.965637939752038	0	0.998388012400555	0	0.999641458355296	0	0.921719502273497
0	0.786992822454945	0	0.787657446401161	0	0.849521849019565	0	0.9906622108299	0	0.997637147676394	0	0.999999996814247	0	0.978177816409565
0	0.750093125718762	0	0.707965218377724	0	0.838635100850381	0	0.950158857914698	0	0.586340933058718	0	0.937056508632379	0	0.983710958183618
0	0.728751248647838	0	0.599904013505491	0	0.734150701778469	0	0.982086813814378	0	0.997157622303409	0	0.999999937225291	1	0.517992408806967
0	0.856480953684806	0	0.846380350292338	0	0.93144095847823	0	0.981357643375807	1	0.649261790327145	0	0.99749712002277	0	0.967379106752025
0	0.839145860421863	0	0.832579918660796	0	0.888875205872592	0	0.963554826878448	0	0.999749661071273	0	0.999999959774803	0	0.999999507070124
0	0.849045092461615	0	0.858329580978642	0	0.949350501478373	0	0.99629689746528	0	0.999993463768382	0	0.999986086643722	0	0.777132245455101
