"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"
0	0.674265071350222	0	0.71855872220765	0	0.796435765286615	0	0.951276215648057	0	0.926901252115981	0	0.999999968335446	0	0.999056048644991
0	0.80457376163449	0	0.671940091399838	0	0.913091959927129	0	0.986579053738999	0	0.999998968324707	0	0.993318539090226	0	0.9536844533049
0	0.829188418302188	0	0.948990538579744	0	0.814265654933929	0	0.968021172243679	0	0.67449636442517	0	0.998436309801403	0	0.799539141402294
0	0.744343757180373	0	0.617695255566812	0	0.855343614056607	0	0.988137863103255	0	0.999999938886888	0	0.996188704707116	0	0.992568815523944
0	0.827895559230219	0	0.750664878162983	0	0.7235196787058	0	0.805795908188075	0	0.990064703197011	0	0.99999999784257	0	0.985551448091213
0	0.862709792998496	0	0.867475328103923	0	0.969166106549677	0	0.942479084537556	0	0.909529487583226	0	0.979829542912012	0	0.890624399598274
0	0.799730435720946	1	0.3831030048486	1	0.647466789528274	0	0.721135696338067	0	0.885584920221205	0	0.958298957933132	0	0.970007357916694
0	0.844334758625946	0	0.808975568066424	0	0.907429465946764	0	0.837959154880701	0	0.87058560932383	1	0.862206962705229	0	0.985881283916111
0	0.855425270872767	0	0.792078506378109	0	0.655015127200303	0	0.849275918537434	0	0.96434222906045	0	0.989311014084502	0	0.953544206229382
0	0.851459680912756	0	0.804125309209497	0	0.874144009483752	0	0.983769862787956	0	0.981966994089314	0	0.960193470305395	0	0.981919804403795
0	0.790964726418735	0	0.837684326903129	0	0.868012058701517	0	0.997591502420202	0	0.97283198461828	0	0.998104631226955	0	0.850956007960868
0	0.748978338996838	0	0.762025363807775	0	0.91448719222117	1	0.782906570780496	0	0.980611637769851	0	0.991648141549003	0	0.972915179037125
0	0.936405717265302	0	0.872920867021984	0	0.917218559092709	0	0.993002226993859	0	0.999999997345739	0	0.999987648799199	0	0.999965800148946
0	0.707255700216343	0	0.669403356705782	0	0.852746325791901	0	0.793742439656597	0	0.9358149324303	0	0.941619961676924	0	0.730134989458156
0	0.965930428937297	0	0.940793204076002	0	0.961845354887102	0	0.999649158878695	0	0.9999999983708	0	0.999999951303819	0	0.990529954017002
0	0.917395327097532	0	0.810993402489402	0	0.957424636559685	0	0.987687348116258	0	0.990795153631137	0	0.99899439782426	0	0.978920264659228
0	0.940671880252534	0	0.936938507976654	0	0.969410243300296	0	0.998605109885842	0	0.999999999990711	0	0.997502184128741	0	0.858486178048017
0	0.550357746099823	0	0.569649465329413	0	0.737202453959332	0	0.995417761396452	0	0.662994660105635	0	0.990690571245792	0	0.779003768245102
0	0.846607265319943	1	0.535783636277191	0	0.83636288643467	1	0.388521943243409	0	0.700839974209553	0	0.877767725259601	0	0.982175790578542
0	0.760790368937347	0	0.815809579648275	0	0.902297757067159	0	0.993914990525156	0	0.999827823842113	0	0.999999930342567	0	0.975665154195987
0	0.812870157317382	0	0.805539497512372	0	0.940191345005772	0	0.960818913783698	0	0.977961630342045	0	0.980299589253586	0	0.987683701317061
0	0.656217586105955	0	0.836587447848814	0	0.887572879374557	0	0.99631793548174	0	0.994300394763518	0	0.996662968625532	0	0.994669172028522
0	0.894198527805703	0	0.454161413917964	0	0.651345618872233	0	0.93971380358878	0	0.99825431053734	0	0.986145685494019	0	0.93112328002762
0	0.704178602113895	0	0.624435730792108	0	0.924199999205556	0	0.931746676809916	0	0.819964733471136	0	0.943500627721325	0	0.973970408483357
0	0.9225114334439	0	0.86093117105784	0	0.902483771907487	0	0.372058869044141	0	0.554703273662706	0	0.691565776235255	0	0.849196566509595
0	0.878510658182414	0	0.911183318593598	0	0.942965347837448	0	0.511093917442046	1	0.469183616610021	0	0.872643692687682	0	0.962848565702752
0	0.811187347877292	0	0.684472501377739	0	0.867837558688717	0	0.946155059243075	0	0.998369817557874	0	0.999999999969756	0	0.949761305344567
0	0.76328212892717	0	0.846417017417436	0	0.90968075534416	0	0.953951195227645	0	0.989513823448027	0	0.993557175316201	0	0.959271290311485
