"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"	"ERRS"	"PROB"
0	0.879619099256512	0	0.554759619490185	0	0.842322415150897	0	0.977893676291027	0	0.999999853762773	0	0.995310996272735	1	0.900610998214819
0	0.677976144623075	0	0.735363363461118	0	0.848944137527907	0	0.965453959777404	0	0.918993851641036	0	0.999517160250854	0	0.999785477607719
0	0.813868439830984	0	0.673760693686858	0	0.95926221662375	0	0.993404871205256	0	0.994827005621002	0	0.98697518284143	1	0.95937770444849
0	0.835317061499798	0	0.939994045729015	0	0.832181530651733	0	0.961091696257193	0	0.696440702643034	0	0.994220907303295	0	0.875138405841556
0	0.720228207762007	0	0.65238818077053	0	0.83499610934798	0	0.986479622815224	0	0.997504325277551	0	0.999949951758262	0	0.999530128758413
0	0.778116110389984	0	0.742248474459988	0	0.674347231006623	0	0.842455209056506	0	0.993866490552767	0	0.999999998542133	0	0.972660665495129
0	0.881721001556095	0	0.832060859749563	0	0.968094941296577	0	0.939511764107376	0	0.908429244494647	0	0.965608201777836	0	0.899121153618138
0	0.784949786160045	1	0.364469007855775	1	0.72262680988799	0	0.661717486756298	0	0.893590636621931	0	0.929551116679057	0	0.931386329081601
0	0.837706643704589	0	0.777126212213875	0	0.660146939603286	0	0.910148098491748	0	0.923903994801347	0	0.97135801778443	0	0.960807501296056
0	0.807101262796714	0	0.819942343809127	0	0.898755099162804	0	0.993480415653005	0	0.975847188563088	0	0.986159570474707	0	0.997654449430447
0	0.815949734142471	0	0.857050379899011	0	0.903638421310729	0	0.980497288728184	0	0.969654693613269	0	0.99999989792812	0	0.913043801360066
0	0.80313541758997	0	0.801340504206525	0	0.9610959056693	1	0.859404943807054	0	0.974248231068493	0	0.984381188609224	0	0.953840205493377
0	0.918148722442179	0	0.885377443773387	0	0.910016076012846	0	0.993084550499202	0	0.999999996545439	0	0.999766440191545	0	0.988652008980176
0	0.712292519725323	0	0.73467045454407	0	0.850699721644532	0	0.750969811192041	0	0.915800349957944	0	0.901793247015198	0	0.640272190625077
0	0.949506058303418	0	0.957067688217577	0	0.9692933463946	0	0.999590987258635	0	0.999740515057878	0	0.999999905300453	0	0.990255282943589
0	0.919143415870621	0	0.787090019632837	0	0.974182738024033	0	0.993172034679332	0	0.982547940947625	0	0.97535080303922	0	0.958958614598797
0	0.947466261193335	0	0.937887215234969	0	0.953906698392009	0	0.998993879033115	0	0.998217274709571	0	0.999999982423218	0	0.915468299252698
0	0.501752897131606	0	0.56218836687096	0	0.77951498515324	0	0.988846460835995	0	0.665391302020685	0	0.999401409806736	0	0.835084053528763
0	0.826864839691368	1	0.584493918707668	0	0.804501597937968	1	0.367831311342813	0	0.747454987676757	0	0.875863823917417	0	0.958850204523701
0	0.781867961350173	0	0.804343056445346	0	0.903430517993005	0	0.984320419047582	0	0.999999926930842	0	0.999999971691027	0	0.975351083733421
0	0.808472107040524	0	0.766899080900198	0	0.951069385650757	0	0.950975214305901	0	0.982537145959053	0	0.989141695206433	0	0.938484910601243
0	0.678030104549673	0	0.887899172982935	0	0.885285818694645	0	0.996613762941705	0	0.989313109777548	0	0.990738173184325	0	0.980388102197111
0	0.862657442079898	0	0.555129840088425	0	0.626439394201686	0	0.961844559041651	0	0.979643491204814	0	0.985421897486559	0	0.955415819766879
0	0.666486090538265	0	0.704574371377573	0	0.939200815709832	0	0.934990777559827	0	0.82483224404317	0	0.966618833244258	0	0.988703469842367
0	0.96253037605119	0	0.886461697777887	0	0.88136842721718	0	0.425041124414988	0	0.683318432392828	0	0.748087893517057	0	0.887951702604128
0	0.840373735655889	0	0.927395057756825	0	0.869529894833018	0	0.570795448928635	1	0.502051100797129	0	0.896461176482384	0	0.960550198604732
0	0.817303672103711	0	0.681096984613914	0	0.917851480365865	0	0.973170187402469	0	0.999942870858584	0	0.999999936359541	0	0.950596654320253
0	0.788308940601897	0	0.865577410511985	0	0.891711717892353	0	0.947598879842399	0	0.999687008285507	0	0.999759834012525	0	0.921977474108834
0	0.825528504511721	1	0.488798980722672	0	0.785970239731516	1	0.372764742564483	0	0.781556803396105	0	0.835582400078786	0	0.696036340986358
0	0.889371901929469	0	0.763509649865099	0	0.944825974921786	0	0.99758049579155	0	0.873786669947205	0	0.975940488607469	0	0.958704920361396
1	0.43736635798636	0	0.627052861494768	0	0.80568624087965	0	0.476447016129956	0	0.610938099529657	0	0.775424590512499	0	0.720165040679451
0	0.886275700440391	0	0.936994170478435	0	0.943532881058561	0	0.998051707437037	0	0.848573834115519	0	0.999999695325574	0	0.999768635350412
0	0.877030587063357	0	0.892473598959902	0	0.913974898383598	0	0.983792171682991	0	0.999999889384396	0	0.999593971778261	0	0.989964796948636
0	0.733559069413616	1	0.358413992295353	0	0.825833572250191	0	0.672803435147506	1	0.650142867068336	0	0.408490451565784	0	0.733931087302883
0	0.828064472736732	0	0.853462222392931	0	0.716072062000809	0	0.992739576390229	0	0.980182370809827	0	0.995286002486298	0	0.659894479111546
0	0.838830208554937	0	0.881224356808675	0	0.981413294492476	0	0.987471870423707	0	0.979350834074473	0	0.992581232485779	0	0.999999719574901
0	0.857175147052247	0	0.851747400419938	0	0.948573451130637	0	0.719966888197332	0	0.437905355270535	0	0.927345810935778	0	0.682101774938425
0	0.83065265912879	0	0.81216277856718	0	0.839911082356248	0	0.944839214163113	0	0.971066300911198	0	0.954697813078729	0	0.986321558421741
0	0.768089021159557	0	0.754719942284345	0	0.809234762086956	0	0.988695703789905	0	0.957694745171662	0	0.97825316997189	0	0.735266946532957
0	0.773403228531985	0	0.7847387570192	0	0.950908186750602	0	0.990573634381408	0	0.975820102319596	0	0.999870403769942	0	0.983403122700503
0	0.810939996580161	0	0.858226844254019	0	0.884999863617879	0	0.551236526768464	0	0.938089787731011	0	0.948004267129958	0	0.987378291289917
0	0.820509040830754	0	0.589737997641107	0	0.662511664457499	0	0.495287910681647	0	0.509106631855028	1	0.215840940967567	0	0.765974747507256
0	0.814626588048253	0	0.718135392580524	0	0.810665261628822	0	0.996728773041084	0	0.999124407330833	0	0.999999999421922	0	0.757046421552621
0	0.94807694296156	0	0.900939687585511	0	0.821930936713551	0	0.830883016740461	0	0.851894101338601	0	0.752607577585428	0	0.99008548035018
0	0.873526287918612	0	0.759874678408824	0	0.770729032120889	0	0.987215443509395	0	0.999999996537981	0	0.997857071305376	0	0.972531967893414
0	0.825428730742994	0	0.828903541592991	0	0.906648778282326	0	0.996403145214696	0	0.999002597866072	0	0.999999996847888	1	0.904896882512267
0	0.917168300302894	0	0.909723923698251	0	0.91550037284237	0	0.999999998659903	0	0.990821604821898	0	0.98942516269871	0	0.99837017922754
0	0.869593279090343	0	0.926217119480523	0	0.981769420438261	0	0.988158854542276	0	0.999574172919468	0	0.973964305272349	0	0.988973070452275
0	0.763069337574864	0	0.742717752651909	0	0.72795504762253	0	0.981617356222298	0	0.999999800066649	0	0.999999854557029	0	0.984642968958943
0	0.671034217524922	0	0.675416055415227	0	0.767443237794262	0	0.936579909698738	0	0.909608336394999	0	0.999399944188332	0	0.982331339933478
0	0.807416140987713	0	0.887361407477061	0	0.906638152723805	0	0.988415091926505	0	0.992444983840131	0	0.9999999993296	0	0.977516982327891
0	0.600839864120326	0	0.868753356432328	0	0.901087424844143	0	0.999077655693971	0	0.999999999999803	0	0.974339472365824	0	0.978363980154608
0	0.743286105396389	0	0.875436276622521	0	0.916814269477557	0	0.984954415860359	0	0.989688919784688	0	0.978961421137822	0	0.985180885090545
0	0.708343181163748	0	0.726853712218173	0	0.983146473974192	0	0.976246572046602	0	0.995015748888077	0	0.989683022464148	0	0.987571279624747
0	0.969038520975525	0	0.94663602056008	0	0.965001996155599	0	0.998182421478523	0	0.988920614998401	0	0.989581574352982	0	0.981295855259702
0	0.899674305649147	0	0.909518665606622	0	0.906552151546473	0	0.999999982886999	0	0.99971790788465	0	0.989493886015993	0	0.453891722557103
0	0.809935616838259	0	0.642530967443958	0	0.782616423062134	0	0.9498129280057	0	0.963183827772396	0	0.929023605491852	0	0.955749486479623
