"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b12.calls"	"14:54"	23	0.0102541239411502
"AxiomGT1_b12.calls"	"15:01"	203	0.0905037895675435
"AxiomGT1_b12.calls"	"16:01"	19	0.00847079803834151
"AxiomGT1_b13.calls"	"01:01"	800	0.203562340966921
"AxiomGT1_b13.calls"	"01:02"	7	0.00178117048346056
"AxiomGT1_b13.calls"	"03:01"	362	0.0921119592875318
"AxiomGT1_b13.calls"	"04:01"	304	0.07735368956743
"AxiomGT1_b13.calls"	"04:03"	1	0.000254452926208651
"AxiomGT1_b13.calls"	"04:04"	194	0.0493638676844784
"AxiomGT1_b13.calls"	"04:05"	1	0.000254452926208651
"AxiomGT1_b13.calls"	"04:07"	3	0.000763358778625954
"AxiomGT1_b13.calls"	"04:08"	42	0.0106870229007634
"AxiomGT1_b13.calls"	"07:01"	239	0.0608142493638677
"AxiomGT1_b13.calls"	"08:01"	438	0.111450381679389
"AxiomGT1_b13.calls"	"08:02"	4	0.00101781170483461
"AxiomGT1_b13.calls"	"08:03"	1	0.000254452926208651
"AxiomGT1_b13.calls"	"09:01"	152	0.038676844783715
"AxiomGT1_b13.calls"	"10:01"	30	0.00763358778625954
"AxiomGT1_b13.calls"	"11:01"	134	0.0340966921119593
"AxiomGT1_b13.calls"	"11:03"	1	0.000254452926208651
"AxiomGT1_b13.calls"	"11:04"	16	0.00407124681933842
"AxiomGT1_b13.calls"	"12:01"	102	0.0259541984732824
"AxiomGT1_b13.calls"	"13:01"	330	0.083969465648855
"AxiomGT1_b13.calls"	"13:02"	130	0.0330788804071247
"AxiomGT1_b13.calls"	"13:03"	14	0.00356234096692112
"AxiomGT1_b13.calls"	"14:01"	1	0.000254452926208651
"AxiomGT1_b13.calls"	"14:02"	18	0.00458015267175573
"AxiomGT1_b13.calls"	"14:54"	30	0.00763358778625954
"AxiomGT1_b13.calls"	"15:01"	534	0.13587786259542
"AxiomGT1_b13.calls"	"15:02"	4	0.00101781170483461
"AxiomGT1_b13.calls"	"16:01"	38	0.00966921119592875
"AxiomGT1_b16.calls"	"01:01"	1	0.25
"AxiomGT1_b16.calls"	"04:04"	1	0.25
"AxiomGT1_b16.calls"	"08:01"	1	0.25
"AxiomGT1_b16.calls"	"13:01"	1	0.25
"AxiomGT1_b17.calls"	"01:01"	1	0.166666666666667
"AxiomGT1_b17.calls"	"07:01"	1	0.166666666666667
"AxiomGT1_b17.calls"	"08:01"	2	0.333333333333333
"AxiomGT1_b17.calls"	"13:01"	2	0.333333333333333
"BOTNIA_DGI_R3_Drem"	"01:01"	420	0.158013544018059
"BOTNIA_DGI_R3_Drem"	"01:02"	5	0.0018811136192626
"BOTNIA_DGI_R3_Drem"	"01:03"	16	0.00601956358164033
"BOTNIA_DGI_R3_Drem"	"03:01"	295	0.110985703536494
"BOTNIA_DGI_R3_Drem"	"04:01"	298	0.112114371708051
"BOTNIA_DGI_R3_Drem"	"04:03"	2	0.000752445447705041
"BOTNIA_DGI_R3_Drem"	"04:04"	111	0.0417607223476298
"BOTNIA_DGI_R3_Drem"	"04:07"	14	0.00526711813393529
"BOTNIA_DGI_R3_Drem"	"04:08"	15	0.00564334085778781
"BOTNIA_DGI_R3_Drem"	"07:01"	168	0.0632054176072235
"BOTNIA_DGI_R3_Drem"	"08:01"	200	0.0752445447705041
"BOTNIA_DGI_R3_Drem"	"08:02"	2	0.000752445447705041
"BOTNIA_DGI_R3_Drem"	"08:03"	2	0.000752445447705041
"BOTNIA_DGI_R3_Drem"	"09:01"	63	0.0237020316027088
"BOTNIA_DGI_R3_Drem"	"10:01"	34	0.0127915726109857
"BOTNIA_DGI_R3_Drem"	"11:01"	101	0.0379984951091046
"BOTNIA_DGI_R3_Drem"	"11:03"	3	0.00112866817155756
"BOTNIA_DGI_R3_Drem"	"11:04"	12	0.00451467268623025
"BOTNIA_DGI_R3_Drem"	"12:01"	33	0.0124153498871332
"BOTNIA_DGI_R3_Drem"	"13:01"	308	0.115876598946576
"BOTNIA_DGI_R3_Drem"	"13:02"	57	0.0214446952595937
"BOTNIA_DGI_R3_Drem"	"13:03"	13	0.00489089541008277
"BOTNIA_DGI_R3_Drem"	"14:01"	4	0.00150489089541008
"BOTNIA_DGI_R3_Drem"	"14:02"	6	0.00225733634311512
"BOTNIA_DGI_R3_Drem"	"14:54"	43	0.0161775771256584
"BOTNIA_DGI_R3_Drem"	"15:01"	420	0.158013544018059
"BOTNIA_DGI_R3_Drem"	"16:01"	13	0.00489089541008277
"BOTNIA_T2DGo_R3_Drem"	"01:01"	131	0.155952380952381
"BOTNIA_T2DGo_R3_Drem"	"01:02"	2	0.00238095238095238
"BOTNIA_T2DGo_R3_Drem"	"01:03"	2	0.00238095238095238
"BOTNIA_T2DGo_R3_Drem"	"03:01"	103	0.122619047619048
"BOTNIA_T2DGo_R3_Drem"	"04:01"	91	0.108333333333333
"BOTNIA_T2DGo_R3_Drem"	"04:04"	26	0.030952380952381
"BOTNIA_T2DGo_R3_Drem"	"04:07"	8	0.00952380952380952
"BOTNIA_T2DGo_R3_Drem"	"04:08"	10	0.0119047619047619
"BOTNIA_T2DGo_R3_Drem"	"07:01"	64	0.0761904761904762
"BOTNIA_T2DGo_R3_Drem"	"08:01"	56	0.0666666666666667
"BOTNIA_T2DGo_R3_Drem"	"09:01"	16	0.019047619047619
"BOTNIA_T2DGo_R3_Drem"	"10:01"	12	0.0142857142857143
"BOTNIA_T2DGo_R3_Drem"	"11:01"	33	0.0392857142857143
