"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b05.calls"	"03:04"	563	0.122444541104828
"AxiomGT1_b05.calls"	"04:01"	734	0.159634623749456
"AxiomGT1_b05.calls"	"05:01"	270	0.058721183123097
"AxiomGT1_b05.calls"	"06:02"	297	0.0645933014354067
"AxiomGT1_b05.calls"	"07:01"	572	0.124401913875598
"AxiomGT1_b05.calls"	"07:02"	689	0.149847759895607
"AxiomGT1_b05.calls"	"07:04"	81	0.0176163549369291
"AxiomGT1_b05.calls"	"08:02"	13	0.00282731622444541
"AxiomGT1_b05.calls"	"12:02"	7	0.00152240104393214
"AxiomGT1_b05.calls"	"12:03"	150	0.0326228795128317
"AxiomGT1_b05.calls"	"14:02"	69	0.0150065245759026
"AxiomGT1_b05.calls"	"15:02"	133	0.0289256198347107
"AxiomGT1_b05.calls"	"15:05"	1	0.000217485863418878
"AxiomGT1_b05.calls"	"16:01"	12	0.00260983036102653
"AxiomGT1_b05.calls"	"17:01"	8	0.00173988690735102
"AxiomGT1_b05.calls"	"17:03"	9	0.0019573727707699
"AxiomGT1_b06.calls"	"01:02"	475	0.0705480469330165
"AxiomGT1_b06.calls"	"02:02"	427	0.0634189811376801
"AxiomGT1_b06.calls"	"03:02"	23	0.00341601069359869
"AxiomGT1_b06.calls"	"03:03"	619	0.0919352443190257
"AxiomGT1_b06.calls"	"03:04"	855	0.12698648447943
"AxiomGT1_b06.calls"	"04:01"	1000	0.148522204069508
"AxiomGT1_b06.calls"	"05:01"	398	0.0591118372196643
"AxiomGT1_b06.calls"	"06:02"	420	0.0623793257091935
"AxiomGT1_b06.calls"	"07:01"	858	0.127432051091638
"AxiomGT1_b06.calls"	"07:02"	1035	0.153720481211941
"AxiomGT1_b06.calls"	"07:04"	122	0.01811970889648
"AxiomGT1_b06.calls"	"08:02"	21	0.00311896628545968
"AxiomGT1_b06.calls"	"12:02"	2	0.000297044408139017
"AxiomGT1_b06.calls"	"12:03"	202	0.0300014852220407
"AxiomGT1_b06.calls"	"14:02"	71	0.0105450764889351
"AxiomGT1_b06.calls"	"15:02"	148	0.0219812862022872
"AxiomGT1_b06.calls"	"15:05"	2	0.000297044408139017
"AxiomGT1_b06.calls"	"16:01"	26	0.00386157730580722
"AxiomGT1_b06.calls"	"17:01"	18	0.00267339967325115
"AxiomGT1_b06.calls"	"17:03"	11	0.00163374424476459
"AxiomGT1_b07.calls"	"01:02"	212	0.0613425925925926
"AxiomGT1_b07.calls"	"02:02"	210	0.0607638888888889
"AxiomGT1_b07.calls"	"03:02"	9	0.00260416666666667
"AxiomGT1_b07.calls"	"03:03"	294	0.0850694444444444
"AxiomGT1_b07.calls"	"03:04"	465	0.134548611111111
"AxiomGT1_b07.calls"	"04:01"	565	0.163483796296296
"AxiomGT1_b07.calls"	"05:01"	192	0.0555555555555556
"AxiomGT1_b07.calls"	"06:02"	190	0.0549768518518519
"AxiomGT1_b07.calls"	"07:01"	425	0.122974537037037
"AxiomGT1_b07.calls"	"07:02"	505	0.146122685185185
"AxiomGT1_b07.calls"	"07:04"	73	0.0211226851851852
"AxiomGT1_b07.calls"	"08:02"	13	0.00376157407407407
"AxiomGT1_b07.calls"	"12:02"	1	0.000289351851851852
"AxiomGT1_b07.calls"	"12:03"	126	0.0364583333333333
"AxiomGT1_b07.calls"	"14:02"	39	0.0112847222222222
"AxiomGT1_b07.calls"	"15:02"	106	0.0306712962962963
"AxiomGT1_b07.calls"	"16:01"	11	0.00318287037037037
"AxiomGT1_b07.calls"	"16:02"	1	0.000289351851851852
"AxiomGT1_b07.calls"	"17:01"	10	0.00289351851851852
"AxiomGT1_b07.calls"	"17:03"	9	0.00260416666666667
"AxiomGT1_b08.calls"	"01:02"	519	0.0726280436607892
"AxiomGT1_b08.calls"	"02:02"	339	0.0474391267842149
"AxiomGT1_b08.calls"	"03:02"	24	0.00335852225020991
"AxiomGT1_b08.calls"	"03:03"	615	0.0860621326616289
"AxiomGT1_b08.calls"	"03:04"	969	0.135600335852225
"AxiomGT1_b08.calls"	"04:01"	1136	0.158970053176602
"AxiomGT1_b08.calls"	"05:01"	401	0.0561153092639239
"AxiomGT1_b08.calls"	"06:02"	444	0.0621326616288833
"AxiomGT1_b08.calls"	"07:01"	949	0.132801567310383
"AxiomGT1_b08.calls"	"07:02"	1038	0.145256087321578
"AxiomGT1_b08.calls"	"07:04"	124	0.0173523649594179
"AxiomGT1_b08.calls"	"08:02"	13	0.00181919955219703
"AxiomGT1_b08.calls"	"12:02"	12	0.00167926112510495
"AxiomGT1_b08.calls"	"12:03"	239	0.033445284075007
"AxiomGT1_b08.calls"	"14:02"	86	0.0120347047299188
"AxiomGT1_b08.calls"	"15:02"	183	0.0256087321578505
"AxiomGT1_b08.calls"	"15:05"	2	0.000279876854184159
"AxiomGT1_b08.calls"	"16:01"	26	0.00363839910439407
"AxiomGT1_b08.calls"	"17:01"	15	0.00209907640638119
"AxiomGT1_b08.calls"	"17:03"	12	0.00167926112510495
"AxiomGT1_b09.calls"	"01:02"	620	0.074287083632878
"AxiomGT1_b09.calls"	"02:02"	467	0.055954948478313
"AxiomGT1_b09.calls"	"03:02"	29	0.00347471842798946
"AxiomGT1_b09.calls"	"03:03"	721	0.0863886891924275
"AxiomGT1_b09.calls"	"03:04"	1274	0.152647975077882
"AxiomGT1_b09.calls"	"04:01"	1195	0.143182362808531
"AxiomGT1_b09.calls"	"05:01"	439	0.0526000479271507
"AxiomGT1_b09.calls"	"06:02"	431	0.0516415049125329
"AxiomGT1_b09.calls"	"07:01"	1258	0.150730889048646
"AxiomGT1_b09.calls"	"07:02"	1146	0.137311286843997
"AxiomGT1_b09.calls"	"07:04"	160	0.0191708602923556
"AxiomGT1_b09.calls"	"08:02"	23	0.00275581116702612
"AxiomGT1_b09.calls"	"12:02"	2	0.000239635753654445
"AxiomGT1_b09.calls"	"12:03"	236	0.0282770189312245
"AxiomGT1_b09.calls"	"14:02"	81	0.00970524802300503
"AxiomGT1_b09.calls"	"15:02"	208	0.0249221183800623
"AxiomGT1_b09.calls"	"15:05"	4	0.000479271507308891
"AxiomGT1_b09.calls"	"16:01"	28	0.00335490055116223
"AxiomGT1_b09.calls"	"17:01"	8	0.000958543014617781
"AxiomGT1_b09.calls"	"17:03"	16	0.00191708602923556
"AxiomGT1_b10.calls"	"01:02"	501	0.0697966007244358
"AxiomGT1_b10.calls"	"02:02"	386	0.0537754249094455
"AxiomGT1_b10.calls"	"03:02"	26	0.00362217887991084
"AxiomGT1_b10.calls"	"03:03"	614	0.0855391473948175
"AxiomGT1_b10.calls"	"03:04"	1101	0.153385344106994
"AxiomGT1_b10.calls"	"04:01"	1006	0.140150459738089
"AxiomGT1_b10.calls"	"05:01"	391	0.0544719977709668
"AxiomGT1_b10.calls"	"06:02"	396	0.0551685706324882
"AxiomGT1_b10.calls"	"07:01"	1129	0.157286152131513
"AxiomGT1_b10.calls"	"07:02"	939	0.130816383393703
"AxiomGT1_b10.calls"	"07:04"	104	0.0144887155196434
"AxiomGT1_b10.calls"	"08:02"	20	0.00278629144608526
"AxiomGT1_b10.calls"	"12:02"	7	0.000975202006129841
"AxiomGT1_b10.calls"	"12:03"	202	0.0281415436054611
"AxiomGT1_b10.calls"	"14:02"	106	0.0147673446642519
"AxiomGT1_b10.calls"	"15:02"	193	0.0268877124547228
"AxiomGT1_b10.calls"	"15:05"	1	0.000139314572304263
"AxiomGT1_b10.calls"	"16:01"	28	0.00390080802451936
"AxiomGT1_b10.calls"	"17:01"	17	0.00236834772917247
"AxiomGT1_b10.calls"	"17:03"	11	0.00153246029534689
"AxiomGT1_b11.calls"	"01:02"	461	0.0685909834846005
"AxiomGT1_b11.calls"	"02:02"	383	0.0569855676238655
"AxiomGT1_b11.calls"	"03:02"	21	0.00312453503942866
"AxiomGT1_b11.calls"	"03:03"	561	0.0834697217675941
"AxiomGT1_b11.calls"	"03:04"	942	0.1401577146258
"AxiomGT1_b11.calls"	"04:01"	1081	0.160839160839161
"AxiomGT1_b11.calls"	"05:01"	397	0.0590685909834846
"AxiomGT1_b11.calls"	"06:02"	355	0.0528195209046273
"AxiomGT1_b11.calls"	"07:01"	802	0.119327481029609
"AxiomGT1_b11.calls"	"07:02"	1031	0.153399791697664
"AxiomGT1_b11.calls"	"07:04"	129	0.0191935723850617
"AxiomGT1_b11.calls"	"08:02"	17	0.00252938550810891
"AxiomGT1_b11.calls"	"12:02"	1	0.000148787382829936
"AxiomGT1_b11.calls"	"12:03"	214	0.0318404999256063
"AxiomGT1_b11.calls"	"14:02"	87	0.0129445023062044
"AxiomGT1_b11.calls"	"15:02"	170	0.0252938550810891
"AxiomGT1_b11.calls"	"15:05"	1	0.000148787382829936
"AxiomGT1_b11.calls"	"16:01"	32	0.00476119625055795
"AxiomGT1_b11.calls"	"17:01"	24	0.00357089718791846
"AxiomGT1_b11.calls"	"17:03"	12	0.00178544859395923
"AxiomGT1_b12.calls"	"01:02"	153	0.0683035714285714
"AxiomGT1_b12.calls"	"02:02"	132	0.0589285714285714
"AxiomGT1_b12.calls"	"03:02"	6	0.00267857142857143
"AxiomGT1_b12.calls"	"03:03"	175	0.078125
"AxiomGT1_b12.calls"	"03:04"	342	0.152678571428571
"AxiomGT1_b12.calls"	"04:01"	339	0.151339285714286
"AxiomGT1_b12.calls"	"05:01"	133	0.059375
"AxiomGT1_b12.calls"	"06:02"	126	0.05625
"AxiomGT1_b12.calls"	"07:01"	325	0.145089285714286
"AxiomGT1_b12.calls"	"07:02"	286	0.127678571428571
"AxiomGT1_b12.calls"	"07:04"	33	0.0147321428571429
"AxiomGT1_b12.calls"	"08:02"	3	0.00133928571428571
"AxiomGT1_b12.calls"	"12:03"	73	0.0325892857142857
"AxiomGT1_b12.calls"	"14:02"	27	0.0120535714285714
"AxiomGT1_b12.calls"	"15:02"	64	0.0285714285714286
"AxiomGT1_b12.calls"	"16:01"	11	0.00491071428571429
"AxiomGT1_b12.calls"	"17:01"	5	0.00223214285714286
"AxiomGT1_b12.calls"	"17:03"	7	0.003125
"AxiomGT1_b13.calls"	"01:02"	241	0.0613387630440316
"AxiomGT1_b13.calls"	"02:02"	201	0.0511580554848562
"AxiomGT1_b13.calls"	"03:02"	8	0.00203614151183507
"AxiomGT1_b13.calls"	"03:03"	292	0.0743191651819801
"AxiomGT1_b13.calls"	"03:04"	426	0.108424535505218
"AxiomGT1_b13.calls"	"04:01"	769	0.195724102825146
"AxiomGT1_b13.calls"	"05:01"	171	0.0435225248154747
"AxiomGT1_b13.calls"	"06:02"	268	0.0682107406464749
"AxiomGT1_b13.calls"	"07:01"	499	0.127004326800713
"AxiomGT1_b13.calls"	"07:02"	633	0.16110969712395
"AxiomGT1_b13.calls"	"07:04"	61	0.0155255790277424
"AxiomGT1_b13.calls"	"08:02"	5	0.00127258844489692
"AxiomGT1_b13.calls"	"12:02"	4	0.00101807075591754
"AxiomGT1_b13.calls"	"12:03"	165	0.0419954186815984
"AxiomGT1_b13.calls"	"14:02"	60	0.015271061338763
"AxiomGT1_b13.calls"	"15:02"	112	0.028505981165691
"AxiomGT1_b13.calls"	"16:01"	7	0.00178162382285569
"AxiomGT1_b13.calls"	"17:01"	3	0.000763553066938152
"AxiomGT1_b13.calls"	"17:03"	4	0.00101807075591754
"AxiomGT1_b16.calls"	"01:02"	1	0.25
"AxiomGT1_b16.calls"	"03:03"	1	0.25
"AxiomGT1_b16.calls"	"04:01"	1	0.25
"AxiomGT1_b16.calls"	"07:02"	1	0.25
"AxiomGT1_b17.calls"	"03:03"	2	0.333333333333333
"AxiomGT1_b17.calls"	"03:04"	1	0.166666666666667
"AxiomGT1_b17.calls"	"04:01"	1	0.166666666666667
"AxiomGT1_b17.calls"	"06:02"	1	0.166666666666667
"AxiomGT1_b17.calls"	"07:02"	1	0.166666666666667
"BOTNIA_DGI_R3_Drem"	"01:02"	173	0.0651110274745954
"BOTNIA_DGI_R3_Drem"	"02:02"	164	0.0617237485886338
"BOTNIA_DGI_R3_Drem"	"03:02"	4	0.0015054572826496
"BOTNIA_DGI_R3_Drem"	"03:03"	173	0.0651110274745954
"BOTNIA_DGI_R3_Drem"	"03:04"	326	0.122694768535943
"BOTNIA_DGI_R3_Drem"	"04:01"	363	0.136620248400452
"BOTNIA_DGI_R3_Drem"	"05:01"	245	0.0922092585622883
"BOTNIA_DGI_R3_Drem"	"06:02"	171	0.0643582988332706
"BOTNIA_DGI_R3_Drem"	"07:01"	343	0.129092961987204
"BOTNIA_DGI_R3_Drem"	"07:02"	432	0.162589386526157
"BOTNIA_DGI_R3_Drem"	"07:04"	64	0.0240873165223937
"BOTNIA_DGI_R3_Drem"	"08:02"	8	0.00301091456529921
"BOTNIA_DGI_R3_Drem"	"12:03"	70	0.0263455024463681
"BOTNIA_DGI_R3_Drem"	"14:02"	50	0.0188182160331201
"BOTNIA_DGI_R3_Drem"	"15:02"	50	0.0188182160331201
"BOTNIA_DGI_R3_Drem"	"16:01"	13	0.00489273616861122
"BOTNIA_DGI_R3_Drem"	"17:01"	8	0.00301091456529921
"BOTNIA_T2DGo_R3_Drem"	"01:02"	49	0.0583333333333333
"BOTNIA_T2DGo_R3_Drem"	"02:02"	59	0.0702380952380952
"BOTNIA_T2DGo_R3_Drem"	"03:02"	3	0.00357142857142857
"BOTNIA_T2DGo_R3_Drem"	"03:03"	65	0.0773809523809524
"BOTNIA_T2DGo_R3_Drem"	"03:04"	89	0.105952380952381
"BOTNIA_T2DGo_R3_Drem"	"04:01"	103	0.122619047619048
"BOTNIA_T2DGo_R3_Drem"	"05:01"	79	0.094047619047619
"BOTNIA_T2DGo_R3_Drem"	"06:02"	68	0.080952380952381
"BOTNIA_T2DGo_R3_Drem"	"07:01"	91	0.108333333333333
"BOTNIA_T2DGo_R3_Drem"	"07:02"	136	0.161904761904762
"BOTNIA_T2DGo_R3_Drem"	"07:04"	30	0.0357142857142857
"BOTNIA_T2DGo_R3_Drem"	"08:02"	3	0.00357142857142857
"BOTNIA_T2DGo_R3_Drem"	"12:03"	23	0.0273809523809524
"BOTNIA_T2DGo_R3_Drem"	"14:02"	13	0.0154761904761905
"BOTNIA_T2DGo_R3_Drem"	"15:02"	22	0.0261904761904762
"BOTNIA_T2DGo_R3_Drem"	"16:01"	3	0.00357142857142857
"BOTNIA_T2DGo_R3_Drem"	"17:01"	4	0.00476190476190476
"FINRISK_bf_R3_Drem"	"01:02"	56	0.0528301886792453
"FINRISK_bf_R3_Drem"	"02:02"	69	0.0650943396226415
"FINRISK_bf_R3_Drem"	"03:02"	1	0.000943396226415094
"FINRISK_bf_R3_Drem"	"03:03"	84	0.0792452830188679
"FINRISK_bf_R3_Drem"	"03:04"	129	0.121698113207547
"FINRISK_bf_R3_Drem"	"04:01"	198	0.186792452830189
"FINRISK_bf_R3_Drem"	"05:01"	54	0.0509433962264151
"FINRISK_bf_R3_Drem"	"06:02"	49	0.0462264150943396
"FINRISK_bf_R3_Drem"	"07:01"	130	0.122641509433962
"FINRISK_bf_R3_Drem"	"07:02"	187	0.176415094339623
"FINRISK_bf_R3_Drem"	"07:04"	12	0.0113207547169811
"FINRISK_bf_R3_Drem"	"12:03"	39	0.0367924528301887
"FINRISK_bf_R3_Drem"	"14:02"	14	0.0132075471698113
"FINRISK_bf_R3_Drem"	"15:02"	28	0.0264150943396226
"FINRISK_bf_R3_Drem"	"16:01"	3	0.00283018867924528
"FINRISK_bf_R3_Drem"	"17:01"	4	0.00377358490566038
"FINRISK_bf_R3_Drem"	"17:03"	3	0.00283018867924528
"FINRISK_Corogene_R3_Drem"	"01:02"	234	0.0682812955938138
"FINRISK_Corogene_R3_Drem"	"02:02"	199	0.0580682812955938
"FINRISK_Corogene_R3_Drem"	"03:02"	11	0.00320980449372629
"FINRISK_Corogene_R3_Drem"	"03:03"	304	0.0887073241902539
"FINRISK_Corogene_R3_Drem"	"03:04"	429	0.125182375255325
"FINRISK_Corogene_R3_Drem"	"04:01"	521	0.152028012839218
"FINRISK_Corogene_R3_Drem"	"05:01"	202	0.0589436825211555
"FINRISK_Corogene_R3_Drem"	"06:02"	216	0.0630288882404435
"FINRISK_Corogene_R3_Drem"	"07:01"	421	0.122847971987161
"FINRISK_Corogene_R3_Drem"	"07:02"	497	0.145024803034724
"FINRISK_Corogene_R3_Drem"	"07:04"	78	0.0227604318646046
"FINRISK_Corogene_R3_Drem"	"08:02"	7	0.002042602859644
"FINRISK_Corogene_R3_Drem"	"12:03"	117	0.0341406477969069
"FINRISK_Corogene_R3_Drem"	"14:02"	56	0.016340822877152
"FINRISK_Corogene_R3_Drem"	"15:02"	102	0.0297636416690983
"FINRISK_Corogene_R3_Drem"	"15:05"	2	0.000583600817041144
"FINRISK_Corogene_R3_Drem"	"16:01"	13	0.00379340531076743
"FINRISK_Corogene_R3_Drem"	"17:01"	8	0.00233440326816458
"FINRISK_Corogene_R3_Drem"	"17:03"	10	0.00291800408520572
"FINRISK_Engage_R3_Drem"	"01:02"	708	0.0691676436107855
"FINRISK_Engage_R3_Drem"	"02:02"	561	0.0548065650644783
"FINRISK_Engage_R3_Drem"	"03:02"	41	0.00400547088706526
"FINRISK_Engage_R3_Drem"	"03:03"	848	0.0828448612739351
"FINRISK_Engage_R3_Drem"	"03:04"	1306	0.12758890191481
"FINRISK_Engage_R3_Drem"	"04:01"	1754	0.171355998436889
"FINRISK_Engage_R3_Drem"	"05:01"	508	0.0496287612348574
"FINRISK_Engage_R3_Drem"	"06:02"	560	0.0547088706525987
"FINRISK_Engage_R3_Drem"	"07:01"	1179	0.115181711606096
"FINRISK_Engage_R3_Drem"	"07:02"	1567	0.153087143415397
"FINRISK_Engage_R3_Drem"	"07:04"	213	0.0208089097303634
"FINRISK_Engage_R3_Drem"	"08:02"	20	0.00195388823759281
"FINRISK_Engage_R3_Drem"	"12:02"	7	0.000683860883157483
"FINRISK_Engage_R3_Drem"	"12:03"	420	0.041031652989449
"FINRISK_Engage_R3_Drem"	"14:02"	165	0.0161195779601407
"FINRISK_Engage_R3_Drem"	"15:02"	295	0.0288198515044939
"FINRISK_Engage_R3_Drem"	"16:01"	29	0.00283313794450957
"FINRISK_Engage_R3_Drem"	"17:01"	40	0.00390777647518562
"FINRISK_Engage_R3_Drem"	"17:03"	15	0.00146541617819461
"FINRISK_Finpcga_R3_Drem"	"01:02"	970	0.0670630530973451
"FINRISK_Finpcga_R3_Drem"	"02:02"	777	0.0537195796460177
"FINRISK_Finpcga_R3_Drem"	"03:02"	40	0.00276548672566372
"FINRISK_Finpcga_R3_Drem"	"03:03"	1212	0.0837942477876106
"FINRISK_Finpcga_R3_Drem"	"03:04"	1825	0.126175331858407
