"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b08.calls"	"06:09"	13	0.00181716522225328
"AxiomGT1_b09.calls"	"02:01"	1062	0.127185628742515
"AxiomGT1_b09.calls"	"02:02"	292	0.0349700598802395
"AxiomGT1_b09.calls"	"03:01"	716	0.085748502994012
"AxiomGT1_b09.calls"	"03:02"	1764	0.21125748502994
"AxiomGT1_b09.calls"	"03:03"	441	0.052814371257485
"AxiomGT1_b09.calls"	"03:04"	3	0.000359281437125748
"AxiomGT1_b09.calls"	"04:02"	787	0.094251497005988
"AxiomGT1_b09.calls"	"05:01"	1479	0.177125748502994
"AxiomGT1_b09.calls"	"05:02"	66	0.00790419161676647
"AxiomGT1_b09.calls"	"05:03"	84	0.010059880239521
"AxiomGT1_b09.calls"	"05:04"	2	0.000239520958083832
"AxiomGT1_b09.calls"	"06:01"	1	0.000119760479041916
"AxiomGT1_b09.calls"	"06:02"	797	0.0954491017964072
"AxiomGT1_b09.calls"	"06:03"	556	0.0665868263473054
"AxiomGT1_b09.calls"	"06:04"	289	0.0346107784431138
"AxiomGT1_b09.calls"	"06:09"	11	0.00131736526946108
"AxiomGT1_b10.calls"	"02:01"	986	0.137211244085722
"AxiomGT1_b10.calls"	"02:02"	289	0.0402170887837462
"AxiomGT1_b10.calls"	"03:01"	606	0.0843306429167826
"AxiomGT1_b10.calls"	"03:02"	1470	0.20456443083774
"AxiomGT1_b10.calls"	"03:03"	377	0.0524631227386585
"AxiomGT1_b10.calls"	"03:04"	2	0.000278318953520735
"AxiomGT1_b10.calls"	"04:02"	694	0.096576676871695
"AxiomGT1_b10.calls"	"05:01"	1178	0.163929863623713
"AxiomGT1_b10.calls"	"05:02"	55	0.00765377122182021
"AxiomGT1_b10.calls"	"05:03"	60	0.00834956860562204
"AxiomGT1_b10.calls"	"05:04"	1	0.000139159476760367
"AxiomGT1_b10.calls"	"06:02"	676	0.0940718062900083
"AxiomGT1_b10.calls"	"06:03"	496	0.0690231004731422
"AxiomGT1_b10.calls"	"06:04"	282	0.0392429724464236
"AxiomGT1_b10.calls"	"06:09"	14	0.00194823267464514
"AxiomGT1_b11.calls"	"02:01"	630	0.0936942296252231
"AxiomGT1_b11.calls"	"02:02"	261	0.0388161808447353
"AxiomGT1_b11.calls"	"03:01"	708	0.105294467578822
"AxiomGT1_b11.calls"	"03:02"	819	0.12180249851279
"AxiomGT1_b11.calls"	"03:03"	385	0.0572575847709697
"AxiomGT1_b11.calls"	"03:04"	1	0.000148720999405116
"AxiomGT1_b11.calls"	"03:19"	1	0.000148720999405116
"AxiomGT1_b11.calls"	"04:02"	709	0.105443188578227
"AxiomGT1_b11.calls"	"05:01"	1282	0.190660321237359
"AxiomGT1_b11.calls"	"05:02"	71	0.0105591909577632
"AxiomGT1_b11.calls"	"05:03"	74	0.0110053539559786
"AxiomGT1_b11.calls"	"06:01"	2	0.000297441998810232
"AxiomGT1_b11.calls"	"06:02"	891	0.132510410469958
"AxiomGT1_b11.calls"	"06:03"	627	0.0932480666270077
"AxiomGT1_b11.calls"	"06:04"	250	0.037180249851279
"AxiomGT1_b11.calls"	"06:09"	13	0.00193337299226651
"AxiomGT1_b12.calls"	"02:01"	271	0.120766488413547
"AxiomGT1_b12.calls"	"02:02"	82	0.036541889483066
"AxiomGT1_b12.calls"	"03:01"	204	0.0909090909090909
"AxiomGT1_b12.calls"	"03:02"	400	0.17825311942959
"AxiomGT1_b12.calls"	"03:03"	141	0.0628342245989305
"AxiomGT1_b12.calls"	"03:04"	2	0.00089126559714795
"AxiomGT1_b12.calls"	"04:02"	228	0.101604278074866
"AxiomGT1_b12.calls"	"05:01"	418	0.186274509803922
"AxiomGT1_b12.calls"	"05:02"	21	0.00935828877005348
"AxiomGT1_b12.calls"	"05:03"	23	0.0102495543672014
"AxiomGT1_b12.calls"	"05:04"	1	0.000445632798573975
"AxiomGT1_b12.calls"	"06:01"	1	0.000445632798573975
"AxiomGT1_b12.calls"	"06:02"	196	0.0873440285204991
"AxiomGT1_b12.calls"	"06:03"	172	0.0766488413547237
"AxiomGT1_b12.calls"	"06:04"	76	0.0338680926916221
"AxiomGT1_b12.calls"	"06:09"	8	0.0035650623885918
"AxiomGT1_b13.calls"	"02:01"	360	0.0916030534351145
"AxiomGT1_b13.calls"	"02:02"	203	0.0516539440203562
"AxiomGT1_b13.calls"	"03:01"	391	0.0994910941475827
"AxiomGT1_b13.calls"	"03:02"	443	0.112722646310433
"AxiomGT1_b13.calls"	"03:03"	214	0.0544529262086514
"AxiomGT1_b13.calls"	"03:04"	4	0.00101781170483461
"AxiomGT1_b13.calls"	"04:02"	445	0.11323155216285
"AxiomGT1_b13.calls"	"05:01"	840	0.213740458015267
"AxiomGT1_b13.calls"	"05:02"	40	0.0101781170483461
"AxiomGT1_b13.calls"	"05:03"	28	0.00712468193384224
"AxiomGT1_b13.calls"	"06:01"	4	0.00101781170483461
"AxiomGT1_b13.calls"	"06:02"	527	0.134096692111959
"AxiomGT1_b13.calls"	"06:03"	302	0.0768447837150127
"AxiomGT1_b13.calls"	"06:04"	125	0.0318066157760814
"AxiomGT1_b13.calls"	"06:09"	4	0.00101781170483461
"AxiomGT1_b16.calls"	"03:02"	1	0.25
"AxiomGT1_b16.calls"	"04:02"	1	0.25
"AxiomGT1_b16.calls"	"05:01"	1	0.25
"AxiomGT1_b16.calls"	"06:03"	1	0.25
"AxiomGT1_b17.calls"	"02:02"	1	0.166666666666667
"AxiomGT1_b17.calls"	"04:02"	2	0.333333333333333
"AxiomGT1_b17.calls"	"05:01"	1	0.166666666666667
"AxiomGT1_b17.calls"	"06:03"	2	0.333333333333333
"BOTNIA_DGI_R3_Drem"	"02:01"	294	0.110609480812641
"BOTNIA_DGI_R3_Drem"	"02:02"	123	0.04627539503386
"BOTNIA_DGI_R3_Drem"	"03:01"	281	0.105718585402558
"BOTNIA_DGI_R3_Drem"	"03:02"	330	0.124153498871332
"BOTNIA_DGI_R3_Drem"	"03:03"	128	0.0481565086531226
"BOTNIA_DGI_R3_Drem"	"04:02"	204	0.0767494356659142
"BOTNIA_DGI_R3_Drem"	"05:01"	477	0.179458239277652
"BOTNIA_DGI_R3_Drem"	"05:02"	15	0.00564334085778781
"BOTNIA_DGI_R3_Drem"	"05:03"	48	0.018058690744921
"BOTNIA_DGI_R3_Drem"	"06:02"	413	0.155379984951091
"BOTNIA_DGI_R3_Drem"	"06:03"	288	0.108352144469526
"BOTNIA_DGI_R3_Drem"	"06:04"	56	0.0210684725357412
"BOTNIA_DGI_R3_Drem"	"06:09"	1	0.000376222723852521
"BOTNIA_T2DGo_R3_Drem"	"02:01"	105	0.125
"BOTNIA_T2DGo_R3_Drem"	"02:02"	42	0.05
"BOTNIA_T2DGo_R3_Drem"	"03:01"	96	0.114285714285714
"BOTNIA_T2DGo_R3_Drem"	"03:02"	88	0.104761904761905
"BOTNIA_T2DGo_R3_Drem"	"03:03"	42	0.05
"BOTNIA_T2DGo_R3_Drem"	"03:04"	1	0.00119047619047619
"BOTNIA_T2DGo_R3_Drem"	"04:02"	57	0.0678571428571429
"BOTNIA_T2DGo_R3_Drem"	"05:01"	147	0.175
"BOTNIA_T2DGo_R3_Drem"	"05:02"	3	0.00357142857142857
"BOTNIA_T2DGo_R3_Drem"	"05:03"	11	0.0130952380952381
"BOTNIA_T2DGo_R3_Drem"	"06:02"	137	0.163095238095238
"BOTNIA_T2DGo_R3_Drem"	"06:03"	84	0.1
"BOTNIA_T2DGo_R3_Drem"	"06:04"	26	0.030952380952381
"BOTNIA_T2DGo_R3_Drem"	"06:09"	1	0.00119047619047619
"FINRISK_bf_R3_Drem"	"02:01"	99	0.0933962264150943
"FINRISK_bf_R3_Drem"	"02:02"	36	0.0339622641509434
"FINRISK_bf_R3_Drem"	"03:01"	114	0.107547169811321
"FINRISK_bf_R3_Drem"	"03:02"	129	0.121698113207547
"FINRISK_bf_R3_Drem"	"03:03"	50	0.0471698113207547
"FINRISK_bf_R3_Drem"	"04:02"	137	0.129245283018868
"FINRISK_bf_R3_Drem"	"05:01"	188	0.177358490566038
"FINRISK_bf_R3_Drem"	"05:02"	9	0.00849056603773585
"FINRISK_bf_R3_Drem"	"05:03"	9	0.00849056603773585
"FINRISK_bf_R3_Drem"	"06:02"	153	0.144339622641509
"FINRISK_bf_R3_Drem"	"06:03"	105	0.0990566037735849
"FINRISK_bf_R3_Drem"	"06:04"	29	0.0273584905660377
"FINRISK_bf_R3_Drem"	"06:09"	2	0.00188679245283019
"FINRISK_Corogene_R3_Drem"	"02:01"	334	0.0973760932944606
"FINRISK_Corogene_R3_Drem"	"02:02"	160	0.0466472303206997
"FINRISK_Corogene_R3_Drem"	"03:01"	412	0.120116618075802
"FINRISK_Corogene_R3_Drem"	"03:02"	412	0.120116618075802
"FINRISK_Corogene_R3_Drem"	"03:03"	207	0.0603498542274052
"FINRISK_Corogene_R3_Drem"	"03:04"	1	0.000291545189504373
"FINRISK_Corogene_R3_Drem"	"04:02"	314	0.0915451895043732
"FINRISK_Corogene_R3_Drem"	"05:01"	648	0.188921282798834
"FINRISK_Corogene_R3_Drem"	"05:02"	44	0.0128279883381924
"FINRISK_Corogene_R3_Drem"	"05:03"	37	0.0107871720116618
"FINRISK_Corogene_R3_Drem"	"05:04"	3	0.00087463556851312
"FINRISK_Corogene_R3_Drem"	"06:01"	1	0.000291545189504373
"FINRISK_Corogene_R3_Drem"	"06:02"	450	0.131195335276968
"FINRISK_Corogene_R3_Drem"	"06:03"	286	0.0833819241982507
"FINRISK_Corogene_R3_Drem"	"06:04"	113	0.0329446064139942
"FINRISK_Corogene_R3_Drem"	"06:09"	8	0.00233236151603499
