"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b05.calls"	"24:02"	405	0.0885633063634376
"AxiomGT1_b05.calls"	"25:01"	52	0.0113710911874043
"AxiomGT1_b05.calls"	"26:01"	80	0.0174939864421605
"AxiomGT1_b05.calls"	"29:01"	11	0.00240542313579707
"AxiomGT1_b05.calls"	"29:02"	10	0.00218674830527006
"AxiomGT1_b05.calls"	"30:01"	12	0.00262409796632408
"AxiomGT1_b05.calls"	"31:01"	188	0.0411108681390772
"AxiomGT1_b05.calls"	"32:01"	187	0.0408921933085502
"AxiomGT1_b05.calls"	"33:01"	5	0.00109337415263503
"AxiomGT1_b05.calls"	"33:03"	6	0.00131204898316204
"AxiomGT1_b05.calls"	"68:01"	264	0.0577301552591297
"AxiomGT1_b05.calls"	"69:01"	3	0.000656024491581019
"AxiomGT1_b06.calls"	"01:01"	687	0.102399761514384
"AxiomGT1_b06.calls"	"02:01"	2217	0.330451632135937
"AxiomGT1_b06.calls"	"02:02"	1	0.000149053510210165
"AxiomGT1_b06.calls"	"02:05"	3	0.000447160530630496
"AxiomGT1_b06.calls"	"03:01"	1644	0.245043970785512
"AxiomGT1_b06.calls"	"11:01"	304	0.0453122671038903
"AxiomGT1_b06.calls"	"23:01"	26	0.0038753912654643
"AxiomGT1_b06.calls"	"24:02"	612	0.0912207482486213
"AxiomGT1_b06.calls"	"25:01"	72	0.0107318527351319
"AxiomGT1_b06.calls"	"26:01"	118	0.0175883142047995
"AxiomGT1_b06.calls"	"29:01"	17	0.00253390967357281
"AxiomGT1_b06.calls"	"29:02"	23	0.00342823073483381
"AxiomGT1_b06.calls"	"30:01"	22	0.00327917722462364
"AxiomGT1_b06.calls"	"31:01"	280	0.0417349828588463
"AxiomGT1_b06.calls"	"32:01"	252	0.0375614845729617
"AxiomGT1_b06.calls"	"33:01"	9	0.00134148159189149
"AxiomGT1_b06.calls"	"33:03"	17	0.00253390967357281
"AxiomGT1_b06.calls"	"68:01"	399	0.059472350573856
"AxiomGT1_b06.calls"	"68167"	1	0.000149053510210165
"AxiomGT1_b06.calls"	"69:01"	5	0.000745267551050827
"AxiomGT1_b07.calls"	"01:01"	299	0.0867420945749928
"AxiomGT1_b07.calls"	"02:01"	1160	0.336524514070206
"AxiomGT1_b07.calls"	"02:05"	4	0.00116042935886278
"AxiomGT1_b07.calls"	"03:01"	847	0.245720916739193
"AxiomGT1_b07.calls"	"11:01"	166	0.0481578183928053
"AxiomGT1_b07.calls"	"23:01"	21	0.00609225413402959
"AxiomGT1_b07.calls"	"24:02"	317	0.0919640266898753
"AxiomGT1_b07.calls"	"25:01"	38	0.0110240789091964
"AxiomGT1_b07.calls"	"26:01"	66	0.0191470844212359
"AxiomGT1_b07.calls"	"29:01"	16	0.00464171743545112
"AxiomGT1_b07.calls"	"29:02"	8	0.00232085871772556
"AxiomGT1_b07.calls"	"30:01"	9	0.00261096605744125
"AxiomGT1_b07.calls"	"31:01"	146	0.0423556715984914
"AxiomGT1_b07.calls"	"32:01"	145	0.0420655642587757
"AxiomGT1_b07.calls"	"33:01"	3	0.000870322019147084
"AxiomGT1_b07.calls"	"33:03"	4	0.00116042935886278
"AxiomGT1_b07.calls"	"68:01"	196	0.0568610385842762
"AxiomGT1_b07.calls"	"69:01"	2	0.00058021467943139
"AxiomGT1_b08.calls"	"01:01"	621	0.0871946082561078
"AxiomGT1_b08.calls"	"02:01"	2483	0.34863802302724
"AxiomGT1_b08.calls"	"02:02"	2	0.0002808199943836
"AxiomGT1_b08.calls"	"02:05"	10	0.001404099971918
"AxiomGT1_b08.calls"	"03:01"	1797	0.252316764953665
"AxiomGT1_b08.calls"	"11:01"	303	0.0425442291491154
"AxiomGT1_b08.calls"	"23:01"	24	0.0033698399326032
"AxiomGT1_b08.calls"	"24:02"	686	0.0963212580735748
"AxiomGT1_b08.calls"	"25:01"	78	0.0109519797809604
"AxiomGT1_b08.calls"	"26:01"	96	0.0134793597304128
"AxiomGT1_b08.calls"	"29:01"	15	0.002106149957877
"AxiomGT1_b08.calls"	"29:02"	23	0.0032294299354114
"AxiomGT1_b08.calls"	"30:01"	22	0.0030890199382196
"AxiomGT1_b08.calls"	"31:01"	282	0.0395956192080876
"AxiomGT1_b08.calls"	"32:01"	215	0.030188149396237
"AxiomGT1_b08.calls"	"33:01"	6	0.0008424599831508
"AxiomGT1_b08.calls"	"33:03"	17	0.0023869699522606
"AxiomGT1_b08.calls"	"68:01"	438	0.0614995787700084
"AxiomGT1_b08.calls"	"69:01"	4	0.0005616399887672
"AxiomGT1_b09.calls"	"01:01"	839	0.101011317120154
"AxiomGT1_b09.calls"	"02:01"	3009	0.362268239826631
"AxiomGT1_b09.calls"	"02:02"	2	0.000240789790512882
"AxiomGT1_b09.calls"	"02:05"	1	0.000120394895256441
"AxiomGT1_b09.calls"	"02:06"	1	0.000120394895256441
"AxiomGT1_b09.calls"	"02:17"	1	0.000120394895256441
"AxiomGT1_b09.calls"	"03:01"	2026	0.24392005778955
"AxiomGT1_b09.calls"	"11:01"	278	0.0334697808812906
"AxiomGT1_b09.calls"	"23:01"	22	0.0026486876956417
"AxiomGT1_b09.calls"	"24:02"	839	0.101011317120154
"AxiomGT1_b09.calls"	"25:01"	83	0.00999277630628461
"AxiomGT1_b09.calls"	"26:01"	111	0.013363833373465
"AxiomGT1_b09.calls"	"29:01"	10	0.00120394895256441
"AxiomGT1_b09.calls"	"29:02"	23	0.00276908259089815
"AxiomGT1_b09.calls"	"30:01"	14	0.00168552853359018
"AxiomGT1_b09.calls"	"31:01"	276	0.0332289910907778
"AxiomGT1_b09.calls"	"32:01"	269	0.0323862268239827
"AxiomGT1_b09.calls"	"33:01"	9	0.00108355405730797
"AxiomGT1_b09.calls"	"33:03"	18	0.00216710811461594
"AxiomGT1_b09.calls"	"68:01"	470	0.0565856007705273
"AxiomGT1_b09.calls"	"69:01"	5	0.000601974476282206
"AxiomGT1_b10.calls"	"01:01"	719	0.100714385768315
"AxiomGT1_b10.calls"	"01:02"	2	0.000280151281692114
"AxiomGT1_b10.calls"	"02:01"	2518	0.352710463650371
"AxiomGT1_b10.calls"	"02:02"	1	0.000140075640846057
"AxiomGT1_b10.calls"	"02:05"	5	0.000700378204230284
"AxiomGT1_b10.calls"	"03:01"	1715	0.240229724050988
"AxiomGT1_b10.calls"	"11:01"	234	0.0327776999579773
"AxiomGT1_b10.calls"	"23:01"	21	0.00294158845776719
"AxiomGT1_b10.calls"	"24:02"	783	0.109679226782463
"AxiomGT1_b10.calls"	"25:01"	60	0.00840453845076341
"AxiomGT1_b10.calls"	"26:01"	107	0.0149880935705281
"AxiomGT1_b10.calls"	"29:01"	18	0.00252136153522902
"AxiomGT1_b10.calls"	"29:02"	26	0.00364196666199748
"AxiomGT1_b10.calls"	"30:01"	21	0.00294158845776719
"AxiomGT1_b10.calls"	"31:01"	218	0.0305364897044404
"AxiomGT1_b10.calls"	"32:01"	224	0.0313769435495167
"AxiomGT1_b10.calls"	"33:01"	6	0.000840453845076341
"AxiomGT1_b10.calls"	"33:03"	18	0.00252136153522902
"AxiomGT1_b10.calls"	"68:01"	435	0.0609329037680347
"AxiomGT1_b10.calls"	"69:01"	8	0.00112060512676845
"AxiomGT1_b11.calls"	"01:01"	574	0.0855184743742551
"AxiomGT1_b11.calls"	"02:01"	2285	0.340435041716329
"AxiomGT1_b11.calls"	"02:05"	4	0.000595947556615018
"AxiomGT1_b11.calls"	"03:01"	1678	0.25
"AxiomGT1_b11.calls"	"11:01"	290	0.0432061978545888
"AxiomGT1_b11.calls"	"23:01"	25	0.00372467222884386
"AxiomGT1_b11.calls"	"24:02"	678	0.101013110846246
"AxiomGT1_b11.calls"	"25:01"	68	0.0101311084624553
"AxiomGT1_b11.calls"	"26:01"	121	0.0180274135876043
"AxiomGT1_b11.calls"	"29:01"	25	0.00372467222884386
"AxiomGT1_b11.calls"	"29:02"	19	0.00283075089392133
"AxiomGT1_b11.calls"	"30:01"	14	0.00208581644815256
"AxiomGT1_b11.calls"	"31:01"	266	0.0396305125148987
"AxiomGT1_b11.calls"	"32:01"	235	0.0350119189511323
"AxiomGT1_b11.calls"	"33:01"	8	0.00119189511323004
"AxiomGT1_b11.calls"	"33:03"	10	0.00148986889153754
"AxiomGT1_b11.calls"	"68:01"	411	0.0612336114421931
"AxiomGT1_b11.calls"	"69:01"	1	0.000148986889153754
"AxiomGT1_b12.calls"	"01:01"	220	0.0987432675044883
"AxiomGT1_b12.calls"	"02:01"	792	0.355475763016158
"AxiomGT1_b12.calls"	"02:05"	1	0.000448833034111311
"AxiomGT1_b12.calls"	"03:01"	544	0.244165170556553
"AxiomGT1_b12.calls"	"11:01"	85	0.0381508078994614
"AxiomGT1_b12.calls"	"23:01"	9	0.0040394973070018
"AxiomGT1_b12.calls"	"24:02"	209	0.0938061041292639
"AxiomGT1_b12.calls"	"25:01"	24	0.0107719928186715
"AxiomGT1_b12.calls"	"26:01"	32	0.0143626570915619
"AxiomGT1_b12.calls"	"29:01"	8	0.00359066427289048
"AxiomGT1_b12.calls"	"29:02"	9	0.0040394973070018
"AxiomGT1_b12.calls"	"30:01"	1	0.000448833034111311
"AxiomGT1_b12.calls"	"31:01"	75	0.0336624775583483
"AxiomGT1_b12.calls"	"32:01"	84	0.0377019748653501
"AxiomGT1_b12.calls"	"33:03"	6	0.00269299820466786
"AxiomGT1_b12.calls"	"68:01"	128	0.0574506283662478
"AxiomGT1_b12.calls"	"69:01"	1	0.000448833034111311
"AxiomGT1_b13.calls"	"01:01"	315	0.080193482688391
"AxiomGT1_b13.calls"	"02:01"	1297	0.330193482688391
"AxiomGT1_b13.calls"	"03:01"	1176	0.29938900203666
"AxiomGT1_b13.calls"	"11:01"	157	0.039969450101833
"AxiomGT1_b13.calls"	"23:01"	6	0.00152749490835031
"AxiomGT1_b13.calls"	"24:02"	357	0.0908859470468432
"AxiomGT1_b13.calls"	"25:01"	45	0.0114562118126273
"AxiomGT1_b13.calls"	"26:01"	53	0.0134928716904277
"AxiomGT1_b13.calls"	"29:01"	7	0.00178207739307536
"AxiomGT1_b13.calls"	"29:02"	3	0.000763747454175153
"AxiomGT1_b13.calls"	"30:01"	7	0.00178207739307536
"AxiomGT1_b13.calls"	"31:01"	176	0.044806517311609
"AxiomGT1_b13.calls"	"32:01"	141	0.0358961303462322
"AxiomGT1_b13.calls"	"33:03"	5	0.00127291242362525
"AxiomGT1_b13.calls"	"68:01"	181	0.0460794297352342
"AxiomGT1_b13.calls"	"69:01"	2	0.000509164969450102
"AxiomGT1_b16.calls"	"02:01"	1	0.25
"AxiomGT1_b16.calls"	"03:01"	1	0.25
"AxiomGT1_b16.calls"	"31:01"	1	0.25
"AxiomGT1_b16.calls"	"32:01"	1	0.25
