"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b05.calls"	"14:01"	62	0.0134782608695652
"AxiomGT1_b05.calls"	"15:01"	18	0.00391304347826087
"AxiomGT1_b05.calls"	"16:01"	19	0.0041304347826087
"AxiomGT1_b05.calls"	"17:01"	17	0.00369565217391304
"AxiomGT1_b05.calls"	"19:01"	23	0.005
"AxiomGT1_b05.calls"	"20:01"	24	0.00521739130434783
"AxiomGT1_b05.calls"	"34:01"	1	0.000217391304347826
"AxiomGT1_b06.calls"	"01:01"	359	0.0532640949554896
"AxiomGT1_b06.calls"	"02:01"	980	0.14540059347181
"AxiomGT1_b06.calls"	"02:02"	14	0.00207715133531157
"AxiomGT1_b06.calls"	"03:01"	895	0.132789317507418
"AxiomGT1_b06.calls"	"04:01"	2725	0.404302670623145
"AxiomGT1_b06.calls"	"04:02"	1259	0.186795252225519
"AxiomGT1_b06.calls"	"05:01"	170	0.0252225519287834
"AxiomGT1_b06.calls"	"06:01"	2	0.00029673590504451
"AxiomGT1_b06.calls"	"10:01"	7	0.00103857566765579
"AxiomGT1_b06.calls"	"105:01"	9	0.0013353115727003
"AxiomGT1_b06.calls"	"11:01"	11	0.00163204747774481
"AxiomGT1_b06.calls"	"13:01"	34	0.00504451038575668
"AxiomGT1_b06.calls"	"14:01"	102	0.01513353115727
"AxiomGT1_b06.calls"	"15:01"	36	0.00534124629080119
"AxiomGT1_b06.calls"	"16:01"	30	0.00445103857566766
"AxiomGT1_b06.calls"	"17:01"	35	0.00519287833827893
"AxiomGT1_b06.calls"	"19:01"	43	0.00637982195845697
"AxiomGT1_b06.calls"	"20:01"	29	0.0043026706231454
"AxiomGT1_b07.calls"	"01:01"	200	0.0578368999421631
"AxiomGT1_b07.calls"	"02:01"	496	0.143435511856565
"AxiomGT1_b07.calls"	"02:02"	4	0.00115673799884326
"AxiomGT1_b07.calls"	"03:01"	498	0.144013880855986
"AxiomGT1_b07.calls"	"04:01"	1335	0.386061307113939
"AxiomGT1_b07.calls"	"04:02"	675	0.1951995373048
"AxiomGT1_b07.calls"	"05:01"	85	0.0245806824754193
"AxiomGT1_b07.calls"	"06:01"	4	0.00115673799884326
"AxiomGT1_b07.calls"	"10:01"	9	0.00260266049739734
"AxiomGT1_b07.calls"	"105:01"	5	0.00144592249855408
"AxiomGT1_b07.calls"	"11:01"	8	0.00231347599768652
"AxiomGT1_b07.calls"	"13:01"	10	0.00289184499710815
"AxiomGT1_b07.calls"	"14:01"	44	0.0127241179872759
"AxiomGT1_b07.calls"	"15:01"	16	0.00462695199537305
"AxiomGT1_b07.calls"	"16:01"	16	0.00462695199537305
"AxiomGT1_b07.calls"	"17:01"	14	0.00404858299595142
"AxiomGT1_b07.calls"	"19:01"	16	0.00462695199537305
"AxiomGT1_b07.calls"	"20:01"	23	0.00665124349334876
"AxiomGT1_b08.calls"	"01:01"	452	0.063181436958345
"AxiomGT1_b08.calls"	"02:01"	998	0.139502376292983
"AxiomGT1_b08.calls"	"02:02"	5	0.000698909700866648
"AxiomGT1_b08.calls"	"03:01"	968	0.135308918087783
"AxiomGT1_b08.calls"	"04:01"	2956	0.413195415152362
"AxiomGT1_b08.calls"	"04:02"	1287	0.179899357003075
"AxiomGT1_b08.calls"	"05:01"	157	0.0219457646072127
"AxiomGT1_b08.calls"	"06:01"	1	0.00013978194017333
"AxiomGT1_b08.calls"	"10:01"	13	0.00181716522225328
"AxiomGT1_b08.calls"	"105:01"	16	0.00223651104277327
"AxiomGT1_b08.calls"	"11:01"	8	0.00111825552138664
"AxiomGT1_b08.calls"	"13:01"	22	0.00307520268381325
"AxiomGT1_b08.calls"	"14:01"	90	0.0125803746155997
"AxiomGT1_b08.calls"	"15:01"	48	0.00670953312831982
"AxiomGT1_b08.calls"	"16:01"	37	0.0051719317864132
"AxiomGT1_b08.calls"	"17:01"	29	0.00405367626502656
"AxiomGT1_b08.calls"	"19:01"	35	0.00489236790606654
"AxiomGT1_b08.calls"	"20:01"	32	0.00447302208554655
