"batch"	"allele2"	"n"	"batch.freq"
"Migraine_1_R3_Drem"	"01:01"	2181	0.18886387253204
"Migraine_1_R3_Drem"	"01:02"	2142	0.185486664357464
"Migraine_1_R3_Drem"	"01:03"	968	0.0838240387945965
"Migraine_1_R3_Drem"	"01:04"	135	0.0116903359889158
"Migraine_1_R3_Drem"	"01:05"	132	0.0114305507447177
"Migraine_1_R3_Drem"	"02:01"	673	0.0582784897817804
"Migraine_1_R3_Drem"	"03:01"	1248	0.108070661586422
"Migraine_1_R3_Drem"	"03:02"	467	0.0404399030135088
"Migraine_1_R3_Drem"	"03:03"	418	0.0361967440249394
"Migraine_1_R3_Drem"	"04:01"	1111	0.0962071354347073
"Migraine_1_R3_Drem"	"05:01"	1122	0.0971596813301004
"Migraine_1_R3_Drem"	"05:05"	924	0.0800138552130239
"Migraine_1_R3_Drem"	"06:01"	27	0.00233806719778317
"Migraine_2_R3_Drem"	"01:01"	675	0.171843177189409
"Migraine_2_R3_Drem"	"01:02"	734	0.186863543788187
"Migraine_2_R3_Drem"	"01:03"	348	0.0885947046843177
"Migraine_2_R3_Drem"	"01:04"	39	0.00992871690427699
"Migraine_2_R3_Drem"	"01:05"	28	0.00712830957230143
"Migraine_2_R3_Drem"	"02:01"	266	0.0677189409368636
"Migraine_2_R3_Drem"	"03:01"	449	0.114307535641548
"Migraine_2_R3_Drem"	"03:02"	182	0.0463340122199593
"Migraine_2_R3_Drem"	"03:03"	150	0.0381873727087576
"Migraine_2_R3_Drem"	"04:01"	422	0.107433808553971
"Migraine_2_R3_Drem"	"05:01"	355	0.0903767820773931
"Migraine_2_R3_Drem"	"05:05"	272	0.0692464358452139
"Migraine_2_R3_Drem"	"06:01"	8	0.00203665987780041
"super_1_R3"	"01:01"	1799	0.20429252782194
"super_1_R3"	"01:02"	1595	0.181126504655916
"super_1_R3"	"01:03"	802	0.0910742675448558
"super_1_R3"	"01:04"	74	0.00840336134453781
"super_1_R3"	"01:05"	69	0.00783556665909607
"super_1_R3"	"02:01"	461	0.0523506699977288
"super_1_R3"	"03:01"	980	0.111287758346582
"super_1_R3"	"03:02"	388	0.0440608675902794
"super_1_R3"	"03:03"	241	0.0273677038382921
"super_1_R3"	"04:01"	954	0.108335225982285
"super_1_R3"	"05:01"	747	0.0848285260049966
"super_1_R3"	"05:05"	692	0.0785827844651374
"super_1_R3"	"05:09"	2	0.000227117874176698
"super_1_R3"	"06:01"	2	0.000227117874176698
